signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-19T06:10:00+07:00,2026-01-19T09:00:00+07:00,BUY,4654.24,4644.25,4724.57,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4578.55 vah=4604.66 poc=4586.38 vwap=4589.21
2026-01-19T13:55:00+07:00,2026-01-19T14:10:00+07:00,BUY,4678.19,4673.31,4712.35,SL,-5.08,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4658.56 vah=4674.59 poc=4660.57 vwap=4665.57
2026-01-19T16:15:00+07:00,2026-01-19T16:20:00+07:00,BUY,4671.59,4668.08,4696.0,SL,-3.71,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.69 vah=4670.42 poc=4663.45 vwap=4665.25
2026-01-19T18:50:00+07:00,2026-01-19T19:00:00+07:00,SELL,4663.2,4666.88,4637.28,BE,-0.2,S419 SELL Orochi BREAKOUT@VAL 7R,BREAKOUT@VAL val=4663.34 vah=4672.05 poc=4669.00 vwap=4667.58
2026-01-19T23:45:00+07:00,2026-01-19T23:55:00+07:00,BUY,4672.95,4671.32,4684.2,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4664.47 vah=4672.00 poc=4666.86 vwap=4667.90
2026-01-20T00:55:00+07:00,2026-01-20T01:00:00+07:00,BUY,4676.16,4675.36,4682.4,SL,-1.0,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4665.25 vah=4673.21 poc=4672.02 vwap=4668.64
2026-01-20T01:05:00+07:00,2026-01-20T02:00:00+07:00,BUY,4674.45,4673.26,4682.86,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4664.45 vah=4673.21 poc=4672.02 vwap=4668.82
2026-01-20T07:00:00+07:00,2026-01-20T07:10:00+07:00,SELL,4664.62,4667.52,4644.16,BE,-0.2,S419 SELL Orochi BREAKOUT@VAL 7R,BREAKOUT@VAL val=4665.56 vah=4674.09 poc=4671.37 vwap=4670.57
2026-01-20T07:30:00+07:00,2026-01-20T08:00:00+07:00,SELL,4664.85,4666.55,4653.19,BE,-0.2,S419 SELL Orochi BREAKOUT@VAL 7R,BREAKOUT@VAL val=4665.56 vah=4674.22 poc=4672.06 vwap=4670.26
2026-01-20T11:40:00+07:00,2026-01-20T12:55:00+07:00,BUY,4689.72,4686.66,4711.22,TP,21.3,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4664.85 vah=4676.90 poc=4672.22 vwap=4672.20
2026-01-20T13:00:00+07:00,2026-01-20T13:10:00+07:00,BUY,4713.2,4706.34,4761.54,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4661.87 vah=4683.30 poc=4672.58 vwap=4677.95
2026-01-20T13:15:00+07:00,2026-01-20T13:35:00+07:00,BUY,4714.21,4708.62,4753.42,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.49 vah=4685.93 poc=4672.71 vwap=4679.77
