signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-19T08:30:00+07:00,2026-05-19T08:40:00+07:00,BUY,4574.24,4568.42,4614.98,SL,-6.02,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=5.27 versus 5.07; wick sweep absorbed and reclaimed
2026-05-19T21:10:00+07:00,2026-05-19T21:20:00+07:00,BUY,4522.97,4514.5,4582.27,SL,-8.67,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=9.36 versus 4.92; wick sweep absorbed and reclaimed
2026-05-20T08:35:00+07:00,2026-05-20T08:45:00+07:00,SELL,4502.69,4508.04,4465.23,SL,-5.55,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=6.45 versus 6.24; wick sweep absorbed and reclaimed
2026-05-28T11:05:00+07:00,2026-05-28T11:15:00+07:00,BUY,4396.12,4389.77,4440.57,SL,-6.55,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=7.48 versus 3.90; wick sweep absorbed and reclaimed
2026-05-28T12:00:00+07:00,2026-05-28T12:20:00+07:00,BUY,4373.72,4367.96,4414.05,SL,-5.96,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=10.81 versus 4.20; wick sweep absorbed and reclaimed
2026-05-28T21:05:00+07:00,2026-05-28T21:50:00+07:00,SELL,4432.54,4439.6,4383.11,BE,-0.2,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=18.22 versus 5.39; wick sweep absorbed and reclaimed
2026-06-01T21:35:00+07:00,2026-06-01T21:50:00+07:00,BUY,4470.67,4458.34,4556.98,SL,-12.53,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=10.36 versus 5.16; wick sweep absorbed and reclaimed
2026-06-01T23:40:00+07:00,2026-06-02T00:50:00+07:00,SELL,4474.05,4480.27,4430.5,BE,-0.2,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=19.33 versus 4.79; wick sweep absorbed and reclaimed
2026-06-09T15:05:00+07:00,2026-06-09T15:10:00+07:00,BUY,4331.82,4328.2,4357.16,SL,-3.82,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=5.64 versus 4.29; wick sweep absorbed and reclaimed
2026-06-09T15:20:00+07:00,2026-06-09T15:35:00+07:00,BUY,4328.29,4322.58,4368.26,SL,-5.91,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=4.99 versus 4.55; wick sweep absorbed and reclaimed
2026-06-09T20:50:00+07:00,2026-06-09T21:00:00+07:00,SELL,4340.52,4344.59,4312.03,SL,-4.27,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=9.52 versus 3.26; wick sweep absorbed and reclaimed
2026-06-12T23:30:00+07:00,2026-06-13T00:10:00+07:00,SELL,4223.51,4236.34,4133.7,BE,-0.2,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=5.67 versus 5.08; wick sweep absorbed and reclaimed
2026-06-17T16:20:00+07:00,2026-06-17T16:40:00+07:00,BUY,4322.49,4319.27,4345.03,SL,-3.42,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=21.19 versus 8.72; wick sweep absorbed and reclaimed
2026-06-24T09:35:00+07:00,2026-06-24T14:10:00+07:00,SELL,4096.12,4103.01,4047.88,BE,-0.2,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=12.96 versus 4.42; wick sweep absorbed and reclaimed
2026-06-29T20:15:00+07:00,2026-06-29T22:15:00+07:00,SELL,4046.62,4052.78,4003.49,TP,42.93,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=11.79 versus 5.62; wick sweep absorbed and reclaimed
2026-07-07T08:15:00+07:00,2026-07-07T08:35:00+07:00,BUY,4154.57,4151.8,4173.96,SL,-2.97,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=10.46 versus 2.81; wick sweep absorbed and reclaimed
2026-07-07T08:50:00+07:00,2026-07-07T08:55:00+07:00,BUY,4152.0,4147.36,4184.49,SL,-4.84,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=3.88 versus 2.81; wick sweep absorbed and reclaimed
2026-07-07T11:30:00+07:00,2026-07-07T11:40:00+07:00,BUY,4132.47,4128.96,4157.05,SL,-3.71,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=21.23 versus 3.73; wick sweep absorbed and reclaimed
2026-07-15T09:05:00+07:00,2026-07-15T10:15:00+07:00,SELL,4058.44,4062.41,4030.65,TP,27.59,S181 SELL Range-Variance Sweep 7R,Range/close dislocation=7.27 versus 5.85; wick sweep absorbed and reclaimed
2026-07-16T09:30:00+07:00,2026-07-16T10:05:00+07:00,BUY,4039.11,4033.48,4078.52,SL,-5.83,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=6.61 versus 6.16; wick sweep absorbed and reclaimed
2026-07-16T10:45:00+07:00,2026-07-16T13:15:00+07:00,BUY,4028.89,4023.88,4063.96,BE,-0.2,S181 BUY Range-Variance Sweep 7R,Range/close dislocation=8.83 versus 7.32; wick sweep absorbed and reclaimed
