weight,valid,avg_day,min_day,worst_day,streak
1.0,True,1850.0511,1850.0511,-1000.0,3
1.001,True,1850.0511,1850.0511,-1000.0,3
1.002,True,1850.0511,1850.0511,-1000.0,3
1.003,True,1850.0511,1850.0511,-1000.0,3
1.004,True,1850.0511,1850.0511,-1000.0,3
1.005,True,1850.0511,1850.0511,-1000.0,3
1.006,True,1850.0512,1850.0512,-1000.0,3
1.007,True,1850.0512,1850.0512,-1000.0,3
1.008,True,1850.0512,1850.0512,-1000.0,3
1.009,True,1850.0512,1850.0512,-1000.0,3
1.01,True,1850.0512,1850.0512,-1000.0,3
1.011,True,1850.0512,1850.0512,-1000.0,3
1.012,True,1850.0512,1850.0512,-1000.0,3
1.013,True,1850.0513,1850.0513,-1000.0,3
1.014,True,1850.0513,1850.0513,-1000.0,3
1.015,True,1850.0513,1850.0513,-1000.0,3
1.016,True,1850.0513,1850.0513,-1000.0,3
1.017,True,1850.0513,1850.0513,-1000.0,3
1.018,True,1850.0513,1850.0513,-1000.0,3
1.019,True,1850.0513,1850.0513,-1000.0,3
1.02,True,1850.0513,1850.0513,-1000.0,3
1.021,True,1850.0514,1850.0514,-1000.0,3
1.022,True,1850.0514,1850.0514,-1000.0,3
1.023,True,1850.0514,1850.0514,-1000.0,3
1.024,True,1850.0514,1850.0514,-1000.0,3
1.025,True,1850.0514,1850.0514,-1000.0,3
1.026,True,1850.0514,1850.0514,-1000.0,3
1.027,True,1850.0514,1850.0514,-1000.0,3
1.028,True,1850.0515,1850.0515,-1000.0,3
1.029,True,1850.0515,1850.0515,-1000.0,3
1.03,True,1850.0515,1850.0515,-1000.0,3
1.031,True,1850.0515,1850.0515,-1000.0,3
1.032,True,1850.0515,1850.0515,-1000.0,3
1.033,True,1850.0515,1850.0515,-1000.0,3
1.034,True,1850.0515,1850.0515,-1000.0,3
1.035,True,1850.0515,1850.0515,-1000.0,3
1.036,True,1850.0516,1850.0516,-1000.0,3
1.037,True,1850.0516,1850.0516,-1000.0,3
1.038,True,1850.0516,1850.0516,-1000.0,3
1.039,True,1850.0516,1850.0516,-1000.0,3
1.04,True,1850.0516,1850.0516,-1000.0,3
1.041,True,1850.0516,1850.0516,-1000.0,3
1.042,True,1850.0516,1850.0516,-1000.0,3
1.043,True,1850.0517,1850.0517,-1000.0,3
1.044,True,1850.0517,1850.0517,-1000.0,3
1.045,True,1850.0517,1850.0517,-1000.0,3
1.046,True,1850.0517,1850.0517,-1000.0,3
