time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2026-04-10 20:35,2026-04-10 22:15,SELL,4776.18,4784.31,4738.02,SL,-8.33,"Judas above Asian high 4777.04 (fake 4782.36, depth 0.8ATR) re-entered"
2026-04-13 21:35,2026-04-13 21:50,SELL,4727.25,4741.89,4705.81,SL,-14.84,"Judas above Asian high 4730.78 (fake 4740.02, depth 1.5ATR) re-entered"
2026-04-13 21:50,2026-04-13 22:30,SELL,4726.6,4747.08,4708.78,TP,17.62,"Judas above Asian high 4730.78 (fake 4744.62, depth 1.7ATR) re-entered"
2026-04-20 22:05,2026-04-21 06:05,SELL,4812.73,4828.49,4779.79,SL,-15.96,"Judas above Asian high 4814.36 (fake 4826.30, depth 1.6ATR) re-entered"
2026-04-23 21:50,2026-04-24 01:40,SELL,4735.46,4745.11,4692.84,TP,42.42,"Judas above Asian high 4736.91 (fake 4743.13, depth 0.9ATR) re-entered"
2026-04-27 21:55,2026-04-27 22:25,BUY,4696.06,4687.74,4730.0,SL,-8.52,"Judas below Asian low 4695.72 (fake 4689.35, depth 1.2ATR) re-entered"
2026-04-29 15:30,2026-04-29 15:45,BUY,4577.93,4568.14,4610.32,SL,-9.99,"Judas below Asian low 4576.17 (fake 4569.64, depth 1.4ATR) re-entered"
2026-05-04 15:10,2026-05-04 15:50,BUY,4592.06,4582.02,4620.89,SL,-10.24,"Judas below Asian low 4591.11 (fake 4583.78, depth 1.2ATR) re-entered"
2026-05-13 21:00,2026-05-13 21:35,BUY,4687.95,4674.24,4725.27,SL,-13.91,"Judas below Asian low 4687.60 (fake 4676.13, depth 1.8ATR) re-entered"
2026-05-28 22:00,2026-05-28 22:05,SELL,4424.66,4441.61,4366.4,SL,-17.15,"Judas above Asian high 4426.60 (fake 4439.02, depth 1.4ATR) re-entered"
2026-05-29 16:00,2026-05-29 17:10,SELL,4519.24,4527.64,4489.13,SL,-8.6,"Judas above Asian high 4520.79 (fake 4526.14, depth 1.3ATR) re-entered"
2026-06-03 16:00,2026-06-03 16:50,BUY,4457.85,4449.1,4496.69,SL,-8.95,"Judas below Asian low 4456.65 (fake 4450.87, depth 1.0ATR) re-entered"
2026-06-03 16:25,2026-06-03 16:50,BUY,4457.47,4449.13,4496.69,SL,-8.54,"Judas below Asian low 4456.65 (fake 4450.78, depth 1.1ATR) re-entered"
2026-06-05 20:20,2026-06-05 20:50,SELL,4468.43,4477.34,4435.25,TP,32.98,"Judas above Asian high 4469.95 (fake 4475.84, depth 1.3ATR) re-entered"
2026-06-09 21:50,2026-06-09 22:10,SELL,4334.23,4366.1,4324.29,TP,9.74,"Judas above Asian high 4351.40 (fake 4363.54, depth 1.4ATR) re-entered"
2026-06-22 22:15,2026-06-22 23:45,SELL,4196.12,4217.35,4170.69,TP,25.23,"Judas above Asian high 4200.37 (fake 4215.09, depth 2.0ATR) re-entered"
2026-06-22 22:50,2026-06-22 23:45,SELL,4197.62,4217.46,4170.69,TP,26.73,"Judas above Asian high 4200.37 (fake 4215.09, depth 1.9ATR) re-entered"
2026-07-02 14:35,2026-07-02 20:30,SELL,4072.71,4081.53,4030.8,SL,-9.02,"Judas above Asian high 4074.12 (fake 4079.75, depth 1.0ATR) re-entered"
2026-07-02 15:45,2026-07-02 20:30,SELL,4069.78,4081.45,4030.8,SL,-11.87,"Judas above Asian high 4074.12 (fake 4079.75, depth 1.0ATR) re-entered"
2026-07-03 21:35,2026-07-03 22:05,BUY,4167.8,4159.02,4195.44,SL,-8.98,"Judas below Asian low 4167.62 (fake 4160.52, depth 1.6ATR) re-entered"
2026-07-09 14:05,2026-07-09 14:25,SELL,4089.1,4101.6,4054.26,SL,-12.7,"Judas above Asian high 4089.94 (fake 4099.68, depth 1.5ATR) re-entered"
2026-07-10 15:55,2026-07-10 16:30,BUY,4108.9,4102.84,4134.79,SL,-6.26,"Judas below Asian low 4108.27 (fake 4104.34, depth 1.1ATR) re-entered"
