signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-19T20:35:00+07:00,2026-05-19T21:25:00+07:00,SELL,4542.53,4547.57,4492.46,TP,49.87,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-4.20)
2026-05-21T17:20:00+07:00,2026-05-22T01:15:00+07:00,SELL,4537.38,4542.9,4482.07,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-2.44)
2026-05-26T18:15:00+07:00,2026-05-26T18:25:00+07:00,SELL,4528.16,4533.41,4475.22,SL,-5.45,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-5.02)
2026-05-26T18:50:00+07:00,2026-05-27T18:35:00+07:00,SELL,4534.74,4540.9,4472.48,TP,62.06,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-2.86)
2026-06-01T18:35:00+07:00,2026-06-01T18:40:00+07:00,SELL,4503.14,4507.06,4466.13,SL,-4.12,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-6.08)
2026-06-01T18:50:00+07:00,2026-06-01T19:15:00+07:00,SELL,4507.32,4511.28,4467.83,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-4.65)
2026-06-02T20:25:00+07:00,2026-06-02T20:35:00+07:00,SELL,4529.3,4534.37,4478.81,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-5.08)
2026-06-08T18:35:00+07:00,2026-06-08T19:10:00+07:00,SELL,4299.9,4306.43,4234.15,SL,-6.73,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-3.36)
2026-06-10T17:35:00+07:00,2026-06-10T18:45:00+07:00,SELL,4172.44,4180.05,4096.44,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-3.04)
2026-06-10T18:50:00+07:00,2026-06-10T20:30:00+07:00,SELL,4171.83,4179.21,4098.14,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-7.43)
2026-06-11T19:30:00+07:00,2026-06-11T21:45:00+07:00,SELL,4088.3,4096.4,4007.85,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-2.51)
2026-06-19T20:10:00+07:00,2026-06-19T20:50:00+07:00,SELL,4155.73,4160.69,4105.8,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-3.66)
2026-06-23T17:40:00+07:00,2026-06-23T17:55:00+07:00,SELL,4117.28,4120.46,4084.04,SL,-3.38,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-7.22)
2026-07-06T19:00:00+07:00,2026-07-06T19:15:00+07:00,SELL,4152.37,4156.63,4109.88,SL,-4.46,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-2.71)
2026-07-14T19:00:00+07:00,2026-07-14T19:10:00+07:00,SELL,4020.71,4023.1,3995.27,BE,-0.2,S286 SELL MK Trend Sweep-Reclaim 10R,Counter-trend liquidity sweep reclaimed with MK trend (z=-6.51)
