signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-19T19:35:00+07:00,2026-01-19T19:45:00+07:00,SELL,4671.69,4673.81,4656.21,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-01-21T20:10:00+07:00,2026-01-21T20:30:00+07:00,SELL,4869.21,4871.95,4850.27,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-01-23T15:00:00+07:00,2026-01-23T15:10:00+07:00,BUY,4946.45,4941.37,4982.17,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=20
2026-01-30T13:05:00+07:00,2026-01-30T13:15:00+07:00,BUY,5193.03,5173.95,5326.67,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-01-30T18:10:00+07:00,2026-01-30T18:20:00+07:00,SELL,5120.57,5129.56,5057.16,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-01-30T18:40:00+07:00,2026-01-30T18:55:00+07:00,SELL,5121.07,5140.17,4987.45,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-02-05T02:15:00+07:00,2026-02-05T02:25:00+07:00,SELL,4938.23,4951.99,4842.07,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-02-05T08:00:00+07:00,2026-02-05T08:10:00+07:00,BUY,5002.59,4989.78,5092.02,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-02-21T01:25:00+07:00,2026-02-21T03:55:00+07:00,BUY,5058.74,5053.4,5096.04,TP,37.1,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-02-25T07:35:00+07:00,2026-02-25T07:40:00+07:00,SELL,5152.05,5155.33,5129.01,SL,-3.48,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-02-25T07:55:00+07:00,2026-02-25T08:00:00+07:00,SELL,5152.22,5157.12,5118.72,SL,-5.1,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-03-11T09:10:00+07:00,2026-03-11T10:50:00+07:00,BUY,5201.55,5193.44,5258.24,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-03-27T08:45:00+07:00,2026-03-27T09:00:00+07:00,SELL,4412.83,4421.02,4355.74,SL,-8.39,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-03-30T19:10:00+07:00,2026-03-30T19:15:00+07:00,SELL,4538.44,4541.24,4521.4,SL,-3.0,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-04-11T02:05:00+07:00,2026-04-11T04:00:00+07:00,BUY,4756.27,4750.54,4796.54,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-04-13T13:00:00+07:00,2026-04-13T13:10:00+07:00,SELL,4721.63,4726.61,4685.81,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=20 sell=60
2026-04-13T15:50:00+07:00,2026-04-13T16:00:00+07:00,SELL,4734.71,4740.58,4694.1,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-04-16T06:20:00+07:00,2026-04-16T06:30:00+07:00,SELL,4800.66,4802.53,4787.97,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-04-17T14:35:00+07:00,2026-04-17T14:45:00+07:00,BUY,4785.72,4778.87,4833.75,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-04-17T15:50:00+07:00,2026-04-17T16:05:00+07:00,BUY,4785.4,4778.3,4835.5,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-04-18T01:25:00+07:00,2026-04-18T01:35:00+07:00,BUY,4858.56,4853.53,4893.85,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-04-20T17:35:00+07:00,2026-04-20T19:10:00+07:00,BUY,4788.43,4783.12,4823.04,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-04-21T01:40:00+07:00,2026-04-21T01:50:00+07:00,SELL,4809.45,4812.62,4786.62,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=20 sell=60
2026-04-22T07:10:00+07:00,2026-04-22T07:15:00+07:00,SELL,4727.44,4730.24,4708.0,SL,-3.0,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-04-23T19:20:00+07:00,2026-04-23T19:30:00+07:00,SELL,4701.24,4703.88,4682.44,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-04-24T04:15:00+07:00,2026-04-24T04:25:00+07:00,BUY,4691.32,4686.06,4727.5,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-04-25T03:55:00+07:00,2026-04-25T04:00:00+07:00,BUY,4717.1,4713.46,4743.3,SL,-3.84,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=20
2026-04-29T12:10:00+07:00,2026-04-29T12:25:00+07:00,SELL,4600.83,4603.86,4579.54,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2026-05-01T00:55:00+07:00,2026-05-01T03:05:00+07:00,BUY,4607.64,4604.95,4626.23,TP,18.39,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-05-06T00:00:00+07:00,2026-05-06T00:05:00+07:00,BUY,4567.07,4564.28,4586.52,SL,-2.99,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=20
2026-05-07T16:50:00+07:00,2026-05-07T16:55:00+07:00,BUY,4734.19,4731.83,4751.03,SL,-2.56,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2026-05-07T20:10:00+07:00,2026-05-07T20:15:00+07:00,SELL,4744.19,4746.7,4726.94,SL,-2.71,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
