signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-20T22:50:00+07:00,2026-05-20T23:00:00+07:00,BUY,4529.61,4520.23,4609.72,BE,-0.2,S334 BUY Semivariance Rotation 8.5R,"semivariance 0.6439->0.8268, jump=0.1829, asymmetry=0.6536, largest=0.4245"
2026-05-25T19:15:00+07:00,2026-05-25T19:25:00+07:00,BUY,4574.99,4571.7,4602.3,SL,-3.49,S334 BUY Semivariance Rotation 8.5R,"semivariance 0.4611->0.7712, jump=0.3100, asymmetry=0.5423, largest=0.4070"
2026-05-26T20:35:00+07:00,2026-05-26T20:40:00+07:00,SELL,4502.32,4510.98,4429.09,SL,-8.86,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.4522->0.8161, jump=0.3640, asymmetry=0.6323, largest=0.3558"
2026-05-27T15:10:00+07:00,2026-05-27T15:20:00+07:00,SELL,4480.34,4485.26,4437.47,SL,-5.12,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.5464->0.7839, jump=0.2375, asymmetry=0.5678, largest=0.4102"
2026-05-27T18:25:00+07:00,2026-05-27T18:45:00+07:00,SELL,4476.79,4480.41,4447.63,TP,28.96,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.5590->0.8099, jump=0.2509, asymmetry=0.6198, largest=0.2450"
2026-05-28T22:40:00+07:00,2026-05-28T22:50:00+07:00,BUY,4468.97,4457.51,4568.19,BE,-0.2,S334 BUY Semivariance Rotation 8.5R,"semivariance 0.6840->0.8115, jump=0.1275, asymmetry=0.6230, largest=0.5448"
2026-05-29T20:30:00+07:00,2026-05-29T20:40:00+07:00,SELL,4517.13,4523.92,4459.22,BE,-0.2,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.3606->0.7406, jump=0.3800, asymmetry=0.4812, largest=0.3745"
2026-06-01T19:15:00+07:00,2026-06-01T19:25:00+07:00,BUY,4509.83,4503.84,4561.32,BE,-0.2,S334 BUY Semivariance Rotation 8.5R,"semivariance 0.4576->0.7406, jump=0.2830, asymmetry=0.4812, largest=0.2927"
2026-06-01T21:50:00+07:00,2026-06-01T22:05:00+07:00,SELL,4454.79,4466.39,4354.47,BE,-0.2,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.4451->0.8837, jump=0.4386, asymmetry=0.7675, largest=0.3844"
2026-06-04T22:45:00+07:00,2026-06-04T23:00:00+07:00,SELL,4466.47,4476.14,4384.17,BE,-0.2,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.4321->0.8029, jump=0.3708, asymmetry=0.6058, largest=0.3977"
2026-06-05T16:25:00+07:00,2026-06-05T16:35:00+07:00,BUY,4466.87,4462.7,4501.66,BE,-0.2,S334 BUY Semivariance Rotation 8.5R,"semivariance 0.4978->0.7396, jump=0.2418, asymmetry=0.4792, largest=0.2785"
2026-06-05T20:45:00+07:00,2026-06-05T22:20:00+07:00,SELL,4440.23,4449.61,4360.4,TP,79.63,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.3657->0.7809, jump=0.4152, asymmetry=0.5618, largest=0.3048"
2026-06-08T15:20:00+07:00,2026-06-08T15:30:00+07:00,BUY,4314.16,4305.15,4390.18,BE,-0.2,S334 BUY Semivariance Rotation 8.5R,"semivariance 0.1856->0.7505, jump=0.5648, asymmetry=0.5009, largest=0.4828"
2026-06-08T17:05:00+07:00,2026-06-08T17:15:00+07:00,SELL,4285.3,4291.4,4233.54,BE,-0.2,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.6890->0.8408, jump=0.1518, asymmetry=0.6816, largest=0.3195"
2026-06-09T15:30:00+07:00,2026-06-09T15:40:00+07:00,SELL,4326.67,4331.77,4283.6,BE,-0.2,S334 SELL Semivariance Rotation 8.5R,"semivariance 0.3101->0.7865, jump=0.4764, asymmetry=0.5730, largest=0.1898"
