signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-20T15:40:00+07:00,2026-01-20T16:15:00+07:00,BUY,4723.08,4718.35,4754.19,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.0208, gap_bias=-0.3288; shape=1.0274, baseline=0.8214, ratio=1.2508, displacement=0.2060, sn_ratio=1.4481, sn_rise_atr=0.1999, path=0.1725"
2026-01-20T21:25:00+07:00,2026-01-20T21:30:00+07:00,BUY,4750.52,4739.56,4826.84,SL,-11.16,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.1534, gap_bias=-0.0429; shape=0.9912, baseline=0.8767, ratio=1.1306, displacement=0.1145, sn_ratio=1.3041, sn_rise_atr=0.0934, path=0.1710"
2026-01-20T22:00:00+07:00,2026-01-20T22:10:00+07:00,BUY,4747.12,4737.0,4817.81,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.0166, gap_bias=0.1769; shape=0.9823, baseline=0.8946, ratio=1.0981, displacement=0.0878, sn_ratio=1.9897, sn_rise_atr=0.2566, path=0.1430"
2026-01-22T22:25:00+07:00,2026-01-23T06:00:00+07:00,BUY,4853.91,4840.94,4945.43,TP,91.32,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.0234, gap_bias=-0.4416; shape=0.9465, baseline=0.8995, ratio=1.0522, displacement=0.0470, sn_ratio=1.8122, sn_rise_atr=0.2099, path=0.2181"
2026-01-23T20:45:00+07:00,2026-01-23T20:55:00+07:00,BUY,4936.75,4929.37,4988.65,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.0758, gap_bias=0.3121; shape=1.0771, baseline=0.9141, ratio=1.1783, displacement=0.1630, sn_ratio=1.3935, sn_rise_atr=0.1446, path=0.1494"
2026-02-03T20:40:00+07:00,2026-02-03T20:50:00+07:00,BUY,4941.72,4927.56,5041.0,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.0533, gap_bias=0.3322; shape=0.9581, baseline=0.8951, ratio=1.0705, displacement=0.0631, sn_ratio=1.1260, sn_rise_atr=0.0847, path=0.2534"
2026-02-13T22:05:00+07:00,2026-02-13T22:15:00+07:00,BUY,5010.55,4993.68,5128.16,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.1374, gap_bias=0.1372; shape=1.0439, baseline=0.9937, ratio=1.0505, displacement=0.0501, sn_ratio=1.0505, sn_rise_atr=0.0194, path=0.2214"
2026-02-17T15:45:00+07:00,2026-02-17T15:55:00+07:00,BUY,4923.01,4916.83,4966.6,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.1797, gap_bias=0.3990; shape=1.0143, baseline=0.8834, ratio=1.1482, displacement=0.1309, sn_ratio=1.0256, sn_rise_atr=0.0159, path=0.2520"
2026-02-19T22:25:00+07:00,2026-02-19T22:35:00+07:00,BUY,5016.16,5000.82,5123.71,BE,-0.2,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.0199, gap_bias=-0.4537; shape=1.1382, baseline=0.8510, ratio=1.3375, displacement=0.2872, sn_ratio=1.4659, sn_rise_atr=0.1544, path=0.2366"
2026-02-23T21:30:00+07:00,2026-02-24T03:30:00+07:00,BUY,5171.79,5163.91,5227.12,TP,55.13,S413 BUY Sn-Qn Gap-Decoupled 7R,"gap_response_abs=0.1991, gap_bias=0.1811; shape=0.9175, baseline=0.8277, ratio=1.1085, displacement=0.0898, sn_ratio=1.1053, sn_rise_atr=0.0601, path=0.2086"
