signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T08:55:00+07:00,2026-01-21T09:35:00+07:00,SELL,4838.64,4844.91,4794.75,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=4.17, net=8.40ATR; high-volume capitulation reclaimed"
2026-01-26T06:20:00+07:00,2026-01-26T06:35:00+07:00,SELL,5027.11,5031.25,4998.12,SL,-4.34,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=7.55, net=7.39ATR; high-volume capitulation reclaimed"
2026-01-26T08:35:00+07:00,2026-01-26T08:55:00+07:00,SELL,5078.66,5086.17,5026.08,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=9.32, net=12.39ATR; high-volume capitulation reclaimed"
2026-01-26T09:05:00+07:00,2026-01-26T09:20:00+07:00,SELL,5072.57,5079.66,5022.93,SL,-7.29,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=5.33, net=8.28ATR; high-volume capitulation reclaimed"
2026-01-29T03:50:00+07:00,2026-01-29T04:05:00+07:00,SELL,5379.28,5392.44,5287.16,SL,-13.36,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.85, net=7.02ATR; high-volume capitulation reclaimed"
2026-02-03T08:45:00+07:00,2026-02-03T12:25:00+07:00,SELL,4837.51,4851.97,4736.29,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=2.65, net=7.62ATR; high-volume capitulation reclaimed"
2026-02-03T13:45:00+07:00,2026-02-03T14:05:00+07:00,SELL,4884.0,4895.26,4805.17,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.71, net=6.74ATR; high-volume capitulation reclaimed"
2026-02-06T20:25:00+07:00,2026-02-06T20:35:00+07:00,SELL,4916.7,4929.31,4828.42,SL,-12.81,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=2.63, net=6.08ATR; high-volume capitulation reclaimed"
2026-02-09T13:45:00+07:00,2026-02-09T13:50:00+07:00,SELL,5033.34,5037.53,5004.01,SL,-4.39,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.67, net=3.65ATR; high-volume capitulation reclaimed"
2026-02-09T21:45:00+07:00,2026-02-09T21:55:00+07:00,SELL,5035.77,5040.62,5001.82,SL,-5.05,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.80, net=4.23ATR; high-volume capitulation reclaimed"
2026-02-13T22:10:00+07:00,2026-02-13T22:25:00+07:00,SELL,5005.79,5012.28,4960.36,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=2.08, net=3.94ATR; high-volume capitulation reclaimed"
2026-02-18T20:15:00+07:00,2026-02-18T20:25:00+07:00,SELL,4957.22,4959.64,4940.28,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=3.05, net=5.15ATR; high-volume capitulation reclaimed"
2026-02-25T08:20:00+07:00,2026-02-25T08:25:00+07:00,SELL,5182.66,5187.71,5147.3,SL,-5.25,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.75, net=2.96ATR; high-volume capitulation reclaimed"
2026-03-02T07:15:00+07:00,2026-03-02T13:05:00+07:00,SELL,5367.57,5379.71,5282.58,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=21.57, net=5.80ATR; high-volume capitulation reclaimed"
2026-03-05T08:10:00+07:00,2026-03-05T09:05:00+07:00,SELL,5181.32,5186.9,5142.26,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.83, net=6.50ATR; high-volume capitulation reclaimed"
2026-03-09T12:50:00+07:00,2026-03-09T13:10:00+07:00,SELL,5133.17,5141.16,5077.24,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=2.00, net=4.43ATR; high-volume capitulation reclaimed"
2026-03-10T14:05:00+07:00,2026-03-10T14:40:00+07:00,SELL,5175.17,5179.19,5147.03,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=2.04, net=2.41ATR; high-volume capitulation reclaimed"
2026-03-11T07:55:00+07:00,2026-03-11T08:00:00+07:00,SELL,5217.43,5219.92,5200.0,SL,-2.69,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.90, net=4.43ATR; high-volume capitulation reclaimed"
2026-03-27T13:15:00+07:00,2026-03-27T13:35:00+07:00,SELL,4467.42,4473.49,4424.93,BE,-0.2,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=2.41, net=3.43ATR; high-volume capitulation reclaimed"
2026-03-27T15:00:00+07:00,2026-03-27T17:40:00+07:00,SELL,4446.76,4451.12,4416.24,TP,30.32,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=1.79, net=0.87ATR; high-volume capitulation reclaimed"
2026-03-30T13:35:00+07:00,2026-03-30T13:45:00+07:00,SELL,4510.79,4515.7,4476.42,SL,-5.11,S166 SELL Semivariance Capitulation 7R,"Up/down semivariance=3.19, net=10.32ATR; high-volume capitulation reclaimed"
