signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-19T03:55:00+07:00,2026-05-19T04:15:00+07:00,SELL,4560.03,4563.94,4532.66,SL,-4.11,S152 SELL Skew Tail 7R,"Rolling skew=+1.70, tail move=+1.62ATR; closed reversal confirmed"
2026-05-19T07:45:00+07:00,2026-05-19T08:05:00+07:00,SELL,4584.91,4589.54,4552.5,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+2.46, tail move=+1.53ATR; closed reversal confirmed"
2026-05-20T08:35:00+07:00,2026-05-20T08:45:00+07:00,SELL,4502.69,4508.53,4461.8,SL,-6.04,S152 SELL Skew Tail 7R,"Rolling skew=+1.42, tail move=+2.04ATR; closed reversal confirmed"
2026-05-20T23:05:00+07:00,2026-05-20T23:15:00+07:00,SELL,4527.85,4538.79,4451.27,SL,-11.14,S152 SELL Skew Tail 7R,"Rolling skew=+1.97, tail move=+2.25ATR; closed reversal confirmed"
2026-05-22T15:40:00+07:00,2026-05-22T16:30:00+07:00,BUY,4518.57,4515.59,4539.43,BE,-0.2,S152 BUY Skew Tail 7R,"Rolling skew=-2.08, tail move=-2.16ATR; closed reversal confirmed"
2026-05-22T17:00:00+07:00,2026-05-22T17:15:00+07:00,BUY,4522.76,4516.36,4567.57,SL,-6.6,S152 BUY Skew Tail 7R,"Rolling skew=-2.06, tail move=-1.41ATR; closed reversal confirmed"
2026-05-25T06:15:00+07:00,2026-05-25T06:30:00+07:00,SELL,4552.06,4558.27,4508.59,SL,-6.41,S152 SELL Skew Tail 7R,"Rolling skew=+5.58, tail move=+7.75ATR; closed reversal confirmed"
2026-05-25T06:50:00+07:00,2026-05-25T07:00:00+07:00,SELL,4563.85,4566.83,4542.99,SL,-3.18,S152 SELL Skew Tail 7R,"Rolling skew=+5.72, tail move=+1.40ATR; closed reversal confirmed"
2026-05-27T19:00:00+07:00,2026-05-27T19:20:00+07:00,BUY,4449.35,4441.71,4502.84,SL,-7.84,S152 BUY Skew Tail 7R,"Rolling skew=-1.58, tail move=-5.01ATR; closed reversal confirmed"
2026-05-27T19:35:00+07:00,2026-05-27T19:55:00+07:00,BUY,4438.35,4431.09,4489.18,SL,-7.46,S152 BUY Skew Tail 7R,"Rolling skew=-1.42, tail move=-1.04ATR; closed reversal confirmed"
2026-06-01T21:35:00+07:00,2026-06-01T21:50:00+07:00,BUY,4470.67,4457.65,4561.82,SL,-13.22,S152 BUY Skew Tail 7R,"Rolling skew=-1.91, tail move=-3.81ATR; closed reversal confirmed"
2026-06-01T22:00:00+07:00,2026-06-01T22:25:00+07:00,BUY,4451.16,4446.2,4485.88,BE,-0.2,S152 BUY Skew Tail 7R,"Rolling skew=-1.52, tail move=-1.45ATR; closed reversal confirmed"
2026-06-05T21:00:00+07:00,2026-06-05T21:25:00+07:00,BUY,4409.22,4398.47,4484.47,BE,-0.2,S152 BUY Skew Tail 7R,"Rolling skew=-2.22, tail move=-6.44ATR; closed reversal confirmed"
2026-06-05T22:00:00+07:00,2026-06-05T22:20:00+07:00,BUY,4371.57,4362.02,4438.42,SL,-9.75,S152 BUY Skew Tail 7R,"Rolling skew=-1.56, tail move=-3.53ATR; closed reversal confirmed"
2026-06-08T16:30:00+07:00,2026-06-08T17:05:00+07:00,BUY,4289.51,4284.44,4325.01,SL,-5.27,S152 BUY Skew Tail 7R,"Rolling skew=-1.99, tail move=-1.37ATR; closed reversal confirmed"
2026-06-08T18:35:00+07:00,2026-06-08T19:00:00+07:00,SELL,4302.52,4307.01,4271.09,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+1.43, tail move=+1.15ATR; closed reversal confirmed"
2026-06-10T16:05:00+07:00,2026-06-10T16:30:00+07:00,BUY,4166.62,4160.33,4210.65,BE,-0.2,S152 BUY Skew Tail 7R,"Rolling skew=-2.46, tail move=-4.20ATR; closed reversal confirmed"
2026-06-10T16:35:00+07:00,2026-06-10T18:05:00+07:00,BUY,4171.98,4160.18,4254.58,SL,-12.0,S152 BUY Skew Tail 7R,"Rolling skew=-2.32, tail move=-2.36ATR; closed reversal confirmed"
2026-06-12T01:45:00+07:00,2026-06-12T02:15:00+07:00,SELL,4160.08,4171.64,4079.15,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+2.62, tail move=+7.93ATR; closed reversal confirmed"
2026-06-12T03:20:00+07:00,2026-06-12T03:30:00+07:00,SELL,4193.41,4199.58,4150.22,SL,-6.37,S152 SELL Skew Tail 7R,"Rolling skew=+2.27, tail move=+3.19ATR; closed reversal confirmed"
2026-06-12T03:35:00+07:00,2026-06-12T06:25:00+07:00,SELL,4214.19,4221.44,4163.44,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+2.06, tail move=+5.60ATR; closed reversal confirmed"
2026-06-12T09:05:00+07:00,2026-06-12T09:25:00+07:00,BUY,4188.2,4181.52,4234.96,SL,-6.88,S152 BUY Skew Tail 7R,"Rolling skew=-1.47, tail move=-3.68ATR; closed reversal confirmed"
2026-06-12T16:25:00+07:00,2026-06-12T16:35:00+07:00,SELL,4214.99,4221.73,4167.81,SL,-6.94,S152 SELL Skew Tail 7R,"Rolling skew=+1.46, tail move=+5.21ATR; closed reversal confirmed"
2026-06-15T06:10:00+07:00,2026-06-15T08:10:00+07:00,SELL,4300.31,4310.04,4232.2,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+6.28, tail move=+10.33ATR; closed reversal confirmed"
2026-06-15T08:25:00+07:00,2026-06-15T08:35:00+07:00,SELL,4304.47,4308.8,4274.16,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+6.02, tail move=+3.24ATR; closed reversal confirmed"
2026-06-15T09:50:00+07:00,2026-06-15T10:00:00+07:00,SELL,4317.16,4320.78,4291.82,SL,-3.82,S152 SELL Skew Tail 7R,"Rolling skew=+5.76, tail move=+2.77ATR; closed reversal confirmed"
2026-06-19T21:00:00+07:00,2026-06-19T21:05:00+07:00,SELL,4173.01,4182.48,4106.72,SL,-9.67,S152 SELL Skew Tail 7R,"Rolling skew=+3.16, tail move=+3.85ATR; closed reversal confirmed"
2026-06-25T21:15:00+07:00,2026-06-25T21:35:00+07:00,SELL,4026.26,4035.73,3959.97,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+1.61, tail move=+2.98ATR; closed reversal confirmed"
2026-07-01T21:45:00+07:00,2026-07-01T22:10:00+07:00,SELL,4096.4,4109.56,4004.27,BE,-0.2,S152 SELL Skew Tail 7R,"Rolling skew=+2.07, tail move=+7.08ATR; closed reversal confirmed"
