timestamp,rank,label,add_weight,beats_s87,floor_flags,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,raw_counts
2026-07-04 07:57:32,0,S91_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,590.6,566.26,5.084,3,-999.9,0.19,55.01,10391,90,566.26,5.084,3,-978.34,3302.89,
2026-07-04 07:57:32,0,S91_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,590.6,566.26,5.084,3,-999.9,0.19,55.01,10391,120,630.59,5.731,3,-976.23,5625.78,
2026-07-04 07:57:32,0,S91_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,590.6,566.26,5.084,3,-999.9,0.19,55.01,10391,150,591.81,5.705,3,-986.26,5625.78,
2026-07-04 07:57:32,0,S91_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,590.6,566.26,5.084,3,-999.9,0.19,55.01,10391,180,573.73,5.368,3,-999.9,5625.78,
2026-07-04 07:57:32,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,0.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 590.599016, 566.264892, -999.8974, 5.083826, -3)",590.6,566.26,5.084,3,-999.9,0.19,55.01,10416,90,566.26,5.084,3,-978.34,3302.89,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,0.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 590.599016, 566.264892, -999.8974, 5.083826, -3)",590.6,566.26,5.084,3,-999.9,0.19,55.01,10416,120,630.59,5.731,3,-976.23,5625.78,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,0.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 590.599016, 566.264892, -999.8974, 5.083826, -3)",590.6,566.26,5.084,3,-999.9,0.19,55.01,10416,150,591.81,5.705,3,-986.26,5625.78,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,0.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 590.599016, 566.264892, -999.8974, 5.083826, -3)",590.6,566.26,5.084,3,-999.9,0.19,55.01,10416,180,573.73,5.368,3,-999.9,5625.78,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,1.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:FAIL;-1000:FAIL,"(0, 0, 591.803711, 567.081669, -1014.5374, 5.093617, -3)",591.8,567.08,5.094,3,-1014.54,0.19,55.01,10416,90,567.08,5.094,3,-978.34,3302.89,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,1.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:FAIL;-1000:FAIL,"(0, 0, 591.803711, 567.081669, -1014.5374, 5.093617, -3)",591.8,567.08,5.094,3,-1014.54,0.19,55.01,10416,120,631.27,5.732,3,-976.23,5625.78,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,1.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:FAIL;-1000:FAIL,"(0, 0, 591.803711, 567.081669, -1014.5374, 5.093617, -3)",591.8,567.08,5.094,3,-1014.54,0.19,55.01,10416,150,593.48,5.723,3,-986.26,5625.78,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,1.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:FAIL;-1000:FAIL,"(0, 0, 591.803711, 567.081669, -1014.5374, 5.093617, -3)",591.8,567.08,5.094,3,-1014.54,0.19,55.01,10416,180,575.38,5.381,3,-1014.54,5625.78,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,3,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,0.99,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:FAIL;-1000:FAIL,"(0, 0, 591.791664, 567.073502, -1014.391, 5.093519, -3)",591.79,567.07,5.094,3,-1014.39,0.19,55.01,10416,90,567.07,5.094,3,-978.34,3302.89,90d:46;120d:69;150d:134;180d:173
2026-07-04 07:57:32,3,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd1.8,0.99,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:FAIL;-1000:FAIL,"(0, 0, 591.791664, 567.073502, -1014.391, 5.093519, -3)",591.79,567.07,5.094,3,-1014.39,0.19,55.01,10416,120,631.27,5.732,3,-976.23,5625.78,90d:46;120d:69;150d:134;180d:173
