weight,valid,avg_day,min_day,worst_day,streak
215.0,True,2605.3747,2420.3385,-999.9991,3
215.001,True,2605.375,2420.3389,-999.9991,3
215.002,True,2605.3754,2420.3393,-999.9991,3
215.003,True,2605.3757,2420.3397,-999.9991,3
215.004,True,2605.376,2420.3401,-999.9991,3
215.005,True,2605.3764,2420.3405,-999.9991,3
215.006,True,2605.3767,2420.3409,-999.9991,3
215.007,True,2605.377,2420.3413,-999.9991,3
215.008,True,2605.3773,2420.3417,-999.9991,3
215.009,True,2605.3777,2420.3421,-999.9991,3
215.01,True,2605.378,2420.3425,-999.9991,3
215.011,True,2605.3783,2420.3429,-999.9991,3
215.012,True,2605.3787,2420.3433,-999.9991,3
215.013,True,2605.379,2420.3437,-999.9991,3
215.014,True,2605.3793,2420.3441,-999.9991,3
215.015,True,2605.3797,2420.3445,-999.9991,3
215.016,True,2605.38,2420.3449,-999.9991,3
215.017,True,2605.3803,2420.3453,-999.9991,3
215.018,True,2605.3806,2420.3457,-999.9991,3
215.019,True,2605.381,2420.3461,-999.9991,3
215.02,True,2605.3813,2420.3465,-999.9991,3
215.021,True,2605.3816,2420.3469,-999.9991,3
215.022,True,2605.382,2420.3473,-999.9991,3
215.023,True,2605.3823,2420.3477,-999.9991,3
215.024,True,2605.3826,2420.3481,-999.9991,3
215.025,True,2605.383,2420.3485,-999.9991,3
215.026,True,2605.3833,2420.3489,-999.9991,3
215.027,True,2605.3836,2420.3493,-999.9991,3
215.028,True,2605.3839,2420.3497,-999.9991,3
215.029,True,2605.3843,2420.3501,-999.9991,3
215.03,True,2605.3846,2420.3505,-999.9991,3
215.031,True,2605.3849,2420.3509,-999.9991,3
215.032,True,2605.3853,2420.3513,-999.9991,3
215.033,True,2605.3856,2420.3517,-999.9991,3
215.034,True,2605.3859,2420.3521,-999.9991,3
215.035,True,2605.3863,2420.3525,-999.9991,3
215.036,True,2605.3866,2420.3529,-999.9991,3
215.037,True,2605.3869,2420.3533,-999.9991,3
215.038,True,2605.3872,2420.3537,-999.9991,3
215.039,True,2605.3876,2420.3541,-999.9991,3
215.04,True,2605.3879,2420.3545,-999.9991,3
215.041,True,2605.3882,2420.3549,-999.9991,3
215.042,True,2605.3886,2420.3553,-999.9991,3
215.043,True,2605.3889,2420.3557,-999.9991,3
215.044,True,2605.3892,2420.3561,-999.9991,3
215.045,True,2605.3896,2420.3565,-999.9991,3
215.046,True,2605.3899,2420.3569,-999.9991,3
215.047,True,2605.3902,2420.3573,-999.9991,3
215.048,True,2605.3905,2420.3577,-999.9991,3
215.049,True,2605.3909,2420.3581,-999.9991,3
215.05,True,2605.3912,2420.3585,-999.9991,3
215.051,True,2605.3915,2420.3589,-999.9991,3
215.052,True,2605.3919,2420.3593,-999.9991,3
215.053,True,2605.3922,2420.3597,-999.9991,3
