label,days,date,total,base_s87,overlay,weight
S88_BASELINE,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S88_BASELINE,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S88_BASELINE,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S88_BASELINE,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.608,90,2026-05-07,-999.9023,-999.9023,0.0,0.608
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.608,120,2026-03-09,-976.2286,-984.3029,8.0742,0.608
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.608,150,2025-12-18,-993.4172,-998.7615,5.3443,0.608
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.608,180,2025-10-14,-997.1354,-999.9079,2.7725,0.608
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.607,90,2026-05-07,-999.9023,-999.9023,0.0,0.607
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.607,120,2026-03-09,-976.2419,-984.3029,8.061,0.607
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.607,150,2025-12-18,-993.426,-998.7615,5.3355,0.607
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.607,180,2025-10-14,-997.14,-999.9079,2.7679,0.607
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.606,90,2026-05-07,-999.9023,-999.9023,0.0,0.606
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.606,120,2026-03-09,-976.2552,-984.3029,8.0477,0.606
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.606,150,2025-12-18,-993.4348,-998.7615,5.3267,0.606
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.606,180,2025-10-14,-997.1445,-999.9079,2.7634,0.606
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.605,90,2026-05-07,-999.9023,-999.9023,0.0,0.605
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.605,120,2026-03-09,-976.2685,-984.3029,8.0344,0.605
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.605,150,2025-12-18,-993.4435,-998.7615,5.3179,0.605
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd4x0.605,180,2025-10-14,-997.1491,-999.9079,2.7588,0.605
