date,trades,net_profit
2026-04-16,1,17.87
2026-05-26,1,-10.27
2026-06-01,1,25.87
2026-06-02,1,7.06
2026-06-03,1,-30.8
2026-06-09,1,-18.0
2026-07-02,1,55.89
2026-07-08,1,29.02
