timestamp,rank,label,add_weight,beats_s87,floor_flags,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,raw_counts
2026-07-04 08:09:19,0,S94_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,607.95,587.35,5.218,3,-999.91,0.19,55.01,10391,90,587.35,5.218,3,-978.34,3302.89,
2026-07-04 08:09:19,0,S94_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,607.95,587.35,5.218,3,-999.91,0.19,55.01,10391,120,647.07,5.769,3,-976.23,5625.78,
2026-07-04 08:09:19,0,S94_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,607.95,587.35,5.218,3,-999.91,0.19,55.01,10391,150,607.61,5.641,3,-999.91,5625.78,
2026-07-04 08:09:19,0,S94_BASELINE,,,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,,607.95,587.35,5.218,3,-999.91,0.19,55.01,10391,180,589.75,5.312,3,-997.11,5625.78,
2026-07-04 08:09:19,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,5.0,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.683707, 598.856101, -997.1071, 5.319465, -3)",618.68,598.86,5.319,3,-997.11,0.19,55.01,10421,90,598.86,5.319,3,-978.34,3302.89,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,5.0,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.683707, 598.856101, -997.1071, 5.319465, -3)",618.68,598.86,5.319,3,-997.11,0.19,55.01,10421,120,656.64,5.839,3,-976.23,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,5.0,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.683707, 598.856101, -997.1071, 5.319465, -3)",618.68,598.86,5.319,3,-997.11,0.19,55.01,10421,150,619.04,5.731,3,-986.26,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,1,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,5.0,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.683707, 598.856101, -997.1071, 5.319465, -3)",618.68,598.86,5.319,3,-997.11,0.19,55.01,10421,180,600.2,5.385,3,-997.11,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.95,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.576322, 598.741062, -997.1071, 5.318443, -3)",618.58,598.74,5.318,3,-997.11,0.19,55.01,10421,90,598.74,5.318,3,-978.34,3302.89,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.95,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.576322, 598.741062, -997.1071, 5.318443, -3)",618.58,598.74,5.318,3,-997.11,0.19,55.01,10421,120,656.55,5.838,3,-976.23,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.95,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.576322, 598.741062, -997.1071, 5.318443, -3)",618.58,598.74,5.318,3,-997.11,0.19,55.01,10421,150,618.92,5.73,3,-986.26,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,2,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.95,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.576322, 598.741062, -997.1071, 5.318443, -3)",618.58,598.74,5.318,3,-997.11,0.19,55.01,10421,180,600.1,5.384,3,-997.11,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,3,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.9,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.468937, 598.626023, -997.1071, 5.317421, -3)",618.47,598.63,5.317,3,-997.11,0.19,55.01,10421,90,598.63,5.317,3,-978.34,3302.89,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,3,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.9,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.468937, 598.626023, -997.1071, 5.317421, -3)",618.47,598.63,5.317,3,-997.11,0.19,55.01,10421,120,656.45,5.838,3,-976.23,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,3,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.9,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.468937, 598.626023, -997.1071, 5.317421, -3)",618.47,598.63,5.317,3,-997.11,0.19,55.01,10421,150,618.81,5.729,3,-986.26,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,3,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.9,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.468937, 598.626023, -997.1071, 5.317421, -3)",618.47,598.63,5.317,3,-997.11,0.19,55.01,10421,180,599.99,5.384,3,-997.11,5625.78,90d:83;120d:108;150d:161;180d:199
2026-07-04 08:09:19,4,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2,4.85,True,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(1, 1, 618.361552, 598.510984, -997.1071, 5.3164, -3)",618.36,598.51,5.316,3,-997.11,0.19,55.01,10421,90,598.51,5.316,3,-978.34,3302.89,90d:83;120d:108;150d:161;180d:199
