timestamp,rank,label,add_leg,add_weight,leg_a,weight_a,leg_b,weight_b,beats_s83,floor_flags,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 16:11:41,63,S82+S88_D1_INV_NO17x14.25+S89_D1_INV_NO17_RATR18x2.25,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,14.25+2.25,S88_D1_INV_NO17,14.25,S89_D1_INV_NO17_RATR18,2.25,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.724875, 400.824256, -999.9079, 4.073612, -3)",429.72,400.82,4.074,3,-999.91,0.19,55.01,9794,180,400.82,4.074,3,-999.91,5656.07,12124.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5871.86;S89_D1_INV_NO17_RATR18:-26.69
2026-07-03 16:11:41,64,S82+S88_D1_INV_NO17x13.75+S89_D1_INV_NO17_RATR18x8,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.75+8,S88_D1_INV_NO17,13.75,S89_D1_INV_NO17_RATR18,8.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.718557, 398.79921, -999.9079, 3.994226, -3)",429.72,398.8,3.994,3,-999.91,0.19,55.01,9794,90,447.12,4.411,3,-965.96,3304.16,6495.81,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5678.34;S89_D1_INV_NO17_RATR18:1002.80
2026-07-03 16:11:41,64,S82+S88_D1_INV_NO17x13.75+S89_D1_INV_NO17_RATR18x8,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.75+8,S88_D1_INV_NO17,13.75,S89_D1_INV_NO17_RATR18,8.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.718557, 398.79921, -999.9079, 3.994226, -3)",429.72,398.8,3.994,3,-999.91,0.19,55.01,9794,120,473.65,4.47,3,-951.86,5357.77,8593.62,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5009.81;S89_D1_INV_NO17_RATR18:37.84
2026-07-03 16:11:41,64,S82+S88_D1_INV_NO17x13.75+S89_D1_INV_NO17_RATR18x8,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.75+8,S88_D1_INV_NO17,13.75,S89_D1_INV_NO17_RATR18,8.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.718557, 398.79921, -999.9079, 3.994226, -3)",429.72,398.8,3.994,3,-999.91,0.19,55.01,9794,150,398.8,4.069,3,-998.76,5357.77,10300.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5430.29;S89_D1_INV_NO17_RATR18:-335.60
2026-07-03 16:11:41,64,S82+S88_D1_INV_NO17x13.75+S89_D1_INV_NO17_RATR18x8,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.75+8,S88_D1_INV_NO17,13.75,S89_D1_INV_NO17_RATR18,8.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.718557, 398.79921, -999.9079, 3.994226, -3)",429.72,398.8,3.994,3,-999.91,0.19,55.01,9794,180,399.3,3.994,3,-999.91,5357.77,12265.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5665.82;S89_D1_INV_NO17_RATR18:-94.88
2026-07-03 16:11:41,65,S82+S88_D1_INV_NO17x14+S89_D1_INV_NO17_RATR18x5,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,14+5,S88_D1_INV_NO17,14.0,S89_D1_INV_NO17_RATR18,5.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.687759, 400.070756, -999.9079, 4.039926, -3)",429.69,400.07,4.04,3,-999.91,0.19,55.01,9794,90,444.09,4.44,3,-965.96,3321.87,6447.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5781.58;S89_D1_INV_NO17_RATR18:626.75
2026-07-03 16:11:41,65,S82+S88_D1_INV_NO17x14+S89_D1_INV_NO17_RATR18x5,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,14+5,S88_D1_INV_NO17,14.0,S89_D1_INV_NO17_RATR18,5.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.687759, 400.070756, -999.9079, 4.039926, -3)",429.69,400.07,4.04,3,-999.91,0.19,55.01,9794,120,474.29,4.517,3,-963.71,5512.78,8542.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5100.90;S89_D1_INV_NO17_RATR18:23.65
2026-07-03 16:11:41,65,S82+S88_D1_INV_NO17x14+S89_D1_INV_NO17_RATR18x5,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,14+5,S88_D1_INV_NO17,14.0,S89_D1_INV_NO17_RATR18,5.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.687759, 400.070756, -999.9079, 4.039926, -3)",429.69,400.07,4.04,3,-999.91,0.19,55.01,9794,150,400.3,4.13,3,-998.76,5512.78,10236.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5529.02;S89_D1_INV_NO17_RATR18:-209.75
2026-07-03 16:11:41,65,S82+S88_D1_INV_NO17x14+S89_D1_INV_NO17_RATR18x5,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,14+5,S88_D1_INV_NO17,14.0,S89_D1_INV_NO17_RATR18,5.0,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.687759, 400.070756, -999.9079, 4.039926, -3)",429.69,400.07,4.04,3,-999.91,0.19,55.01,9794,180,400.07,4.04,3,-999.91,5512.78,12190.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5768.84;S89_D1_INV_NO17_RATR18:-59.30
2026-07-03 16:11:41,66,S82+S88_D1_INV_NO17x13.5+S89_D1_INV_NO17_RATR18x10.75,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.5+10.75,S88_D1_INV_NO17,13.5,S89_D1_INV_NO17_RATR18,10.75,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.68144, 397.371909, -999.9079, 3.953529, -3)",429.68,397.37,3.954,3,-999.91,0.19,55.01,9794,90,449.81,4.385,3,-965.96,3383.01,6539.81,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5575.10;S89_D1_INV_NO17_RATR18:1347.51
2026-07-03 16:11:41,66,S82+S88_D1_INV_NO17x13.5+S89_D1_INV_NO17_RATR18x10.75,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.5+10.75,S88_D1_INV_NO17,13.5,S89_D1_INV_NO17_RATR18,10.75,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.68144, 397.371909, -999.9079, 3.953529, -3)",429.68,397.37,3.954,3,-999.91,0.19,55.01,9794,120,473.0,4.429,3,-940.01,5214.49,8639.12,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4918.72;S89_D1_INV_NO17_RATR18:50.85
2026-07-03 16:11:41,66,S82+S88_D1_INV_NO17x13.5+S89_D1_INV_NO17_RATR18x10.75,S88_D1_INV_NO17+S89_D1_INV_NO17_RATR18,13.5+10.75,S88_D1_INV_NO17,13.5,S89_D1_INV_NO17_RATR18,10.75,False,-700:FAIL;-900:FAIL;-973.16:FAIL;-999.91:PASS;-1000:PASS,"(0, 1, 429.68144, 397.371909, -999.9079, 3.953529, -3)",429.68,397.37,3.954,3,-999.91,0.19,55.01,9794,150,397.37,4.014,3,-998.76,5214.49,10358.25,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5331.56;S89_D1_INV_NO17_RATR18:-450.96
