timestamp,rank,label,base,w_s63,w_s69,w_s64,score,min_pf,avg_day,avg_month,avg_sharpe,max_streak,days,trades,trade_units,fixed_per_day,fixed_per_month,fixed_pf,sharpe_like,max_losing_day_streak,by_leg
2026-07-03 09:21:40,11,P13+S63x8+S69x16+S64x2,P13,8.0,16.0,2.0,"(1, 1, 1.11, 0.1385, 2916.97, -4)",1.11,97.233,2916.97,0.139,4,180,15246,16093.0,86.89,2606.57,1.134,0.126,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:706.30;S69:2110.24
2026-07-03 09:21:40,12,P13+S63x8+S69x16+S64x1,P13,8.0,16.0,1.0,"(1, 1, 1.109, 0.1367, 2849.51, -4)",1.109,94.983,2849.51,0.137,4,90,7550,7979.0,117.35,3520.54,1.179,0.183,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:228.44;S69:1233.28
2026-07-03 09:21:40,12,P13+S63x8+S69x16+S64x1,P13,8.0,16.0,1.0,"(1, 1, 1.109, 0.1367, 2849.51, -4)",1.109,94.983,2849.51,0.137,4,120,10288,10802.0,104.24,3127.24,1.144,0.136,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:328.60;S69:1433.76
2026-07-03 09:21:40,12,P13+S63x8+S69x16+S64x1,P13,8.0,16.0,1.0,"(1, 1, 1.109, 0.1367, 2849.51, -4)",1.109,94.983,2849.51,0.137,4,150,12940,13552.0,73.42,2202.56,1.109,0.103,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:263.28;S69:1433.76
2026-07-03 09:21:40,12,P13+S63x8+S69x16+S64x1,P13,8.0,16.0,1.0,"(1, 1, 1.109, 0.1367, 2849.51, -4)",1.109,94.983,2849.51,0.137,4,180,15246,16023.0,84.92,2547.71,1.132,0.125,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:353.15;S69:2110.24
2026-07-03 09:21:40,13,P13+S63x8+S69x16+S64x0.5,P13,8.0,16.0,0.5,"(1, 1, 1.108, 0.136, 2815.79, -4)",1.108,93.858,2815.79,0.136,4,90,7550,7958.5,116.08,3482.47,1.178,0.181,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:114.22;S69:1233.28
2026-07-03 09:21:40,13,P13+S63x8+S69x16+S64x0.5,P13,8.0,16.0,0.5,"(1, 1, 1.108, 0.136, 2815.79, -4)",1.108,93.858,2815.79,0.136,4,120,10288,10777.0,102.87,3086.17,1.143,0.135,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:164.30;S69:1433.76
2026-07-03 09:21:40,13,P13+S63x8+S69x16+S64x0.5,P13,8.0,16.0,0.5,"(1, 1, 1.108, 0.136, 2815.79, -4)",1.108,93.858,2815.79,0.136,4,150,12940,13523.5,72.54,2176.23,1.108,0.103,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:131.64;S69:1433.76
2026-07-03 09:21:40,13,P13+S63x8+S69x16+S64x0.5,P13,8.0,16.0,0.5,"(1, 1, 1.108, 0.136, 2815.79, -4)",1.108,93.858,2815.79,0.136,4,180,15246,15988.0,83.94,2518.28,1.13,0.125,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:176.57;S69:2110.24
2026-07-03 09:21:40,14,P13+S63x8+S69x16,P13,8.0,16.0,0.0,"(1, 1, 1.107, 0.136, 2782.06, -4)",1.107,92.733,2782.06,0.136,4,90,7509,7938.0,114.81,3444.39,1.177,0.181,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S69:1233.28
2026-07-03 09:21:40,14,P13+S63x8+S69x16,P13,8.0,16.0,0.0,"(1, 1, 1.107, 0.136, 2782.06, -4)",1.107,92.733,2782.06,0.136,4,120,10238,10752.0,101.5,3045.09,1.141,0.135,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S69:1433.76
2026-07-03 09:21:40,14,P13+S63x8+S69x16,P13,8.0,16.0,0.0,"(1, 1, 1.107, 0.136, 2782.06, -4)",1.107,92.733,2782.06,0.136,4,150,12883,13495.0,71.66,2149.9,1.107,0.103,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S69:1433.76
2026-07-03 09:21:40,14,P13+S63x8+S69x16,P13,8.0,16.0,0.0,"(1, 1, 1.107, 0.136, 2782.06, -4)",1.107,92.733,2782.06,0.136,4,180,15176,15953.0,82.96,2488.85,1.129,0.125,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S69:2110.24
2026-07-03 09:21:40,15,P13+S63x8+S69x16+S64x0.25,P13,8.0,16.0,0.25,"(1, 1, 1.107, 0.1352, 2798.92, -4)",1.107,93.297,2798.92,0.135,4,90,7550,7948.25,115.45,3463.43,1.178,0.18,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:57.11;S69:1233.28
2026-07-03 09:21:40,15,P13+S63x8+S69x16+S64x0.25,P13,8.0,16.0,0.25,"(1, 1, 1.107, 0.1352, 2798.92, -4)",1.107,93.297,2798.92,0.135,4,120,10288,10764.5,102.19,3065.63,1.142,0.135,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:82.15;S69:1433.76
2026-07-03 09:21:40,15,P13+S63x8+S69x16+S64x0.25,P13,8.0,16.0,0.25,"(1, 1, 1.107, 0.1352, 2798.92, -4)",1.107,93.297,2798.92,0.135,4,150,12940,13509.25,72.1,2163.06,1.107,0.102,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:65.82;S69:1433.76
2026-07-03 09:21:40,15,P13+S63x8+S69x16+S64x0.25,P13,8.0,16.0,0.25,"(1, 1, 1.107, 0.1352, 2798.92, -4)",1.107,93.297,2798.92,0.135,4,180,15246,15970.5,83.45,2503.56,1.13,0.124,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:88.29;S69:2110.24
2026-07-03 09:21:40,16,P13+S63x8+S69x12+S64x2,P13,8.0,12.0,2.0,"(1, 1, 1.107, 0.1345, 2828.96, -4)",1.107,94.295,2828.96,0.135,4,90,7550,7984.0,116.46,3493.91,1.177,0.182,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:456.88;S69:924.96
2026-07-03 09:21:40,16,P13+S63x8+S69x12+S64x2,P13,8.0,12.0,2.0,"(1, 1, 1.107, 0.1345, 2828.96, -4)",1.107,94.295,2828.96,0.135,4,120,10288,10812.0,103.99,3119.78,1.143,0.133,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:657.20;S69:1075.32
2026-07-03 09:21:40,16,P13+S63x8+S69x12+S64x2,P13,8.0,12.0,2.0,"(1, 1, 1.107, 0.1345, 2828.96, -4)",1.107,94.295,2828.96,0.135,4,150,12940,13569.0,72.78,2183.52,1.107,0.101,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:526.56;S69:1075.32
2026-07-03 09:21:40,16,P13+S63x8+S69x12+S64x2,P13,8.0,12.0,2.0,"(1, 1, 1.107, 0.1345, 2828.96, -4)",1.107,94.295,2828.96,0.135,4,180,15246,16037.0,83.95,2518.64,1.13,0.122,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:706.30;S69:1582.68
2026-07-03 09:21:40,17,P13+S63x8+S69x8+S64x4,P13,8.0,8.0,4.0,"(1, 1, 1.107, 0.1338, 2875.87, -4)",1.107,95.86,2875.87,0.134,4,90,7550,8030.0,118.11,3543.43,1.178,0.184,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:913.76;S69:616.64
2026-07-03 09:21:40,17,P13+S63x8+S69x8+S64x4,P13,8.0,8.0,4.0,"(1, 1, 1.107, 0.1338, 2875.87, -4)",1.107,95.86,2875.87,0.134,4,120,10288,10872.0,106.48,3194.47,1.145,0.132,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:1314.40;S69:716.88
2026-07-03 09:21:40,17,P13+S63x8+S69x8+S64x4,P13,8.0,8.0,4.0,"(1, 1, 1.107, 0.1338, 2875.87, -4)",1.107,95.86,2875.87,0.134,4,150,12940,13643.0,73.9,2217.15,1.107,0.099,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:1053.12;S69:716.88
2026-07-03 09:21:40,17,P13+S63x8+S69x8+S64x4,P13,8.0,8.0,4.0,"(1, 1, 1.107, 0.1338, 2875.87, -4)",1.107,95.86,2875.87,0.134,4,180,15246,16121.0,84.95,2548.43,1.13,0.12,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:1412.60;S69:1055.12
2026-07-03 09:21:40,18,P13+S63x8+S69x12+S64x1,P13,8.0,12.0,1.0,"(1, 1, 1.105, 0.1328, 2761.51, -4)",1.105,92.05,2761.51,0.133,4,90,7550,7943.0,113.93,3417.77,1.175,0.178,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:228.44;S69:924.96
2026-07-03 09:21:40,18,P13+S63x8+S69x12+S64x1,P13,8.0,12.0,1.0,"(1, 1, 1.105, 0.1328, 2761.51, -4)",1.105,92.05,2761.51,0.133,4,120,10288,10762.0,101.25,3037.63,1.14,0.132,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:328.60;S69:1075.32
2026-07-03 09:21:40,18,P13+S63x8+S69x12+S64x1,P13,8.0,12.0,1.0,"(1, 1, 1.105, 0.1328, 2761.51, -4)",1.105,92.05,2761.51,0.133,4,150,12940,13512.0,71.03,2130.87,1.105,0.1,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:263.28;S69:1075.32
2026-07-03 09:21:40,18,P13+S63x8+S69x12+S64x1,P13,8.0,12.0,1.0,"(1, 1, 1.105, 0.1328, 2761.51, -4)",1.105,92.05,2761.51,0.133,4,180,15246,15967.0,81.99,2459.78,1.127,0.121,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:353.15;S69:1582.68
2026-07-03 09:21:40,19,P13+S63x8+S69x12+S64x0.5,P13,8.0,12.0,0.5,"(1, 1, 1.104, 0.1318, 2727.79, -4)",1.104,90.928,2727.79,0.132,4,90,7550,7922.5,112.66,3379.69,1.173,0.176,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:114.22;S69:924.96
2026-07-03 09:21:40,19,P13+S63x8+S69x12+S64x0.5,P13,8.0,12.0,0.5,"(1, 1, 1.104, 0.1318, 2727.79, -4)",1.104,90.928,2727.79,0.132,4,120,10288,10737.0,99.89,2996.56,1.139,0.131,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:164.30;S69:1075.32
2026-07-03 09:21:40,19,P13+S63x8+S69x12+S64x0.5,P13,8.0,12.0,0.5,"(1, 1, 1.104, 0.1318, 2727.79, -4)",1.104,90.928,2727.79,0.132,4,150,12940,13483.5,70.15,2104.54,1.104,0.099,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:131.64;S69:1075.32
2026-07-03 09:21:40,19,P13+S63x8+S69x12+S64x0.5,P13,8.0,12.0,0.5,"(1, 1, 1.104, 0.1318, 2727.79, -4)",1.104,90.928,2727.79,0.132,4,180,15246,15932.0,81.01,2430.35,1.126,0.121,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:176.57;S69:1582.68
2026-07-03 09:21:40,20,P13+S63x8+S69x12+S64x0.25,P13,8.0,12.0,0.25,"(1, 1, 1.104, 0.1313, 2710.93, -4)",1.104,90.362,2710.93,0.131,4,90,7550,7912.25,112.02,3360.66,1.173,0.175,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:57.11;S69:924.96
2026-07-03 09:21:40,20,P13+S63x8+S69x12+S64x0.25,P13,8.0,12.0,0.25,"(1, 1, 1.104, 0.1313, 2710.93, -4)",1.104,90.362,2710.93,0.131,4,120,10288,10724.5,99.2,2976.02,1.138,0.131,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:82.15;S69:1075.32
2026-07-03 09:21:40,20,P13+S63x8+S69x12+S64x0.25,P13,8.0,12.0,0.25,"(1, 1, 1.104, 0.1313, 2710.93, -4)",1.104,90.362,2710.93,0.131,4,150,12940,13469.25,69.71,2091.38,1.104,0.099,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:65.82;S69:1075.32
2026-07-03 09:21:40,20,P13+S63x8+S69x12+S64x0.25,P13,8.0,12.0,0.25,"(1, 1, 1.104, 0.1313, 2710.93, -4)",1.104,90.362,2710.93,0.131,4,180,15246,15914.5,80.52,2415.64,1.126,0.12,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:88.29;S69:1582.68
2026-07-03 09:21:40,21,P13+S63x8+S69x8+S64x2,P13,8.0,8.0,2.0,"(1, 1, 1.104, 0.13, 2740.97, -4)",1.104,91.365,2740.97,0.13,4,90,7550,7948.0,113.04,3391.14,1.172,0.176,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:456.88;S69:616.64
2026-07-03 09:21:40,21,P13+S63x8+S69x8+S64x2,P13,8.0,8.0,2.0,"(1, 1, 1.104, 0.13, 2740.97, -4)",1.104,91.365,2740.97,0.13,4,120,10288,10772.0,101.01,3030.17,1.139,0.129,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:657.20;S69:716.88
2026-07-03 09:21:40,21,P13+S63x8+S69x8+S64x2,P13,8.0,8.0,2.0,"(1, 1, 1.104, 0.13, 2740.97, -4)",1.104,91.365,2740.97,0.13,4,150,12940,13529.0,70.39,2111.84,1.104,0.097,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:526.56;S69:716.88
2026-07-03 09:21:40,21,P13+S63x8+S69x8+S64x2,P13,8.0,8.0,2.0,"(1, 1, 1.104, 0.13, 2740.97, -4)",1.104,91.365,2740.97,0.13,4,180,15246,15981.0,81.02,2430.71,1.125,0.118,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:706.30;S69:1055.12
2026-07-03 09:21:40,22,P13+S63x8+S69x4+S64x4,P13,8.0,4.0,4.0,"(1, 1, 1.104, 0.1295, 2787.87, -4)",1.104,92.932,2787.87,0.13,4,90,7550,7994.0,114.69,3440.66,1.173,0.178,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:913.76;S69:308.32
2026-07-03 09:21:40,22,P13+S63x8+S69x4+S64x4,P13,8.0,4.0,4.0,"(1, 1, 1.104, 0.1295, 2787.87, -4)",1.104,92.932,2787.87,0.13,4,120,10288,10832.0,103.5,3104.86,1.141,0.128,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:1314.40;S69:358.44
2026-07-03 09:21:40,22,P13+S63x8+S69x4+S64x4,P13,8.0,4.0,4.0,"(1, 1, 1.104, 0.1295, 2787.87, -4)",1.104,92.932,2787.87,0.13,4,150,12940,13603.0,71.52,2145.46,1.104,0.096,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:1053.12;S69:358.44
2026-07-03 09:21:40,22,P13+S63x8+S69x4+S64x4,P13,8.0,4.0,4.0,"(1, 1, 1.104, 0.1295, 2787.87, -4)",1.104,92.932,2787.87,0.13,4,180,15246,16065.0,82.02,2460.5,1.126,0.116,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:1412.60;S69:527.56
2026-07-03 09:21:40,23,P13+S63x8+S69x12,P13,8.0,12.0,0.0,"(1, 1, 1.103, 0.1313, 2694.06, -4)",1.103,89.803,2694.06,0.131,4,90,7509,7902.0,111.39,3341.62,1.172,0.175,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S69:924.96
2026-07-03 09:21:40,23,P13+S63x8+S69x12,P13,8.0,12.0,0.0,"(1, 1, 1.103, 0.1313, 2694.06, -4)",1.103,89.803,2694.06,0.131,4,120,10238,10712.0,98.52,2955.48,1.137,0.131,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S69:1075.32
2026-07-03 09:21:40,23,P13+S63x8+S69x12,P13,8.0,12.0,0.0,"(1, 1, 1.103, 0.1313, 2694.06, -4)",1.103,89.803,2694.06,0.131,4,150,12883,13455.0,69.27,2078.21,1.103,0.099,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S69:1075.32
2026-07-03 09:21:40,23,P13+S63x8+S69x12,P13,8.0,12.0,0.0,"(1, 1, 1.103, 0.1313, 2694.06, -4)",1.103,89.803,2694.06,0.131,4,180,15176,15897.0,80.03,2400.92,1.125,0.12,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S69:1582.68
2026-07-03 09:21:40,24,P13+S63x8+S69x8+S64x1,P13,8.0,8.0,1.0,"(1, 1, 1.102, 0.1283, 2673.51, -4)",1.102,89.117,2673.51,0.128,4,90,7550,7907.0,110.5,3314.99,1.17,0.172,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:228.44;S69:616.64
2026-07-03 09:21:40,24,P13+S63x8+S69x8+S64x1,P13,8.0,8.0,1.0,"(1, 1, 1.102, 0.1283, 2673.51, -4)",1.102,89.117,2673.51,0.128,4,120,10288,10722.0,98.27,2948.02,1.136,0.128,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:328.60;S69:716.88
