label,days,date,total,base_s87,overlay,weight
S99_BASELINE,90,2026-03-17,-987.1136,-987.1136,0.0,0.0
S99_BASELINE,120,2026-03-17,-999.9079,-999.9079,0.0,0.0
S99_BASELINE,150,2026-03-09,-986.2586,-986.2586,0.0,0.0
S99_BASELINE,180,2026-04-22,-999.9062,-999.9062,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.9,90,2026-03-17,-987.1136,-987.1136,0.0,58.9
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.9,120,2026-03-17,-999.9079,-999.9079,0.0,58.9
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.9,150,2026-03-09,-986.2586,-986.2586,0.0,58.9
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.9,180,2026-04-22,-999.9062,-999.9062,0.0,58.9
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.8,90,2026-03-17,-987.1136,-987.1136,0.0,58.8
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.8,120,2026-03-17,-999.9079,-999.9079,0.0,58.8
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.8,150,2026-03-09,-986.2586,-986.2586,0.0,58.8
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.8,180,2026-04-22,-999.9062,-999.9062,0.0,58.8
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.7,90,2026-03-17,-987.1136,-987.1136,0.0,58.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.7,120,2026-03-17,-999.9079,-999.9079,0.0,58.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.7,150,2026-03-09,-986.2586,-986.2586,0.0,58.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.7,180,2026-04-22,-999.9062,-999.9062,0.0,58.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.6,90,2026-03-17,-987.1136,-987.1136,0.0,58.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.6,120,2026-03-17,-999.9079,-999.9079,0.0,58.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.6,150,2026-03-09,-986.2586,-986.2586,0.0,58.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.6,180,2026-04-22,-999.9062,-999.9062,0.0,58.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.5,90,2026-03-17,-987.1136,-987.1136,0.0,58.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.5,120,2026-03-17,-999.9079,-999.9079,0.0,58.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.5,150,2026-03-09,-986.2586,-986.2586,0.0,58.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.5,180,2026-04-22,-999.9062,-999.9062,0.0,58.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.4,90,2026-03-17,-987.1136,-987.1136,0.0,58.4
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.4,120,2026-03-17,-999.9079,-999.9079,0.0,58.4
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.4,150,2026-03-09,-986.2586,-986.2586,0.0,58.4
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom19_hbefore20x58.4,180,2026-04-22,-999.9062,-999.9062,0.0,58.4
