timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 15:59:42,3,S82+S88_D1_INV_NO17x14.2,S88_D1_INV_NO17,14.2,"(1, 428.956805, 400.858045, -999.9079, 4.097458, -3)",428.96,400.86,4.097,3,-999.91,0.19,55.01,9754,150,402.22,4.224,3,-998.76,5758.71,10117.95,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5608.01
2026-07-03 15:59:42,3,S82+S88_D1_INV_NO17x14.2,S88_D1_INV_NO17,14.2,"(1, 428.956805, 400.858045, -999.9079, 4.097458, -3)",428.96,400.86,4.097,3,-999.91,0.19,55.01,9754,180,400.86,4.097,3,-999.91,5758.71,12053.59,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5851.25
2026-07-03 15:59:42,4,S82+S88_D1_INV_NO17x14.1,S88_D1_INV_NO17,14.1,"(1, 428.643132, 400.629123, -999.9079, 4.098557, -3)",428.64,400.63,4.099,3,-999.91,0.19,55.01,9754,90,437.59,4.474,3,-968.45,3328.95,6355.36,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5822.88
2026-07-03 15:59:42,4,S82+S88_D1_INV_NO17x14.1,S88_D1_INV_NO17,14.1,"(1, 428.643132, 400.629123, -999.9079, 4.098557, -3)",428.64,400.63,4.099,3,-999.91,0.19,55.01,9754,120,474.4,4.582,3,-968.45,5752.97,8442.77,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5137.33
2026-07-03 15:59:42,4,S82+S88_D1_INV_NO17x14.1,S88_D1_INV_NO17,14.1,"(1, 428.643132, 400.629123, -999.9079, 4.098557, -3)",428.64,400.63,4.099,3,-999.91,0.19,55.01,9754,150,401.96,4.226,3,-998.76,5752.97,10112.35,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5568.51
2026-07-03 15:59:42,4,S82+S88_D1_INV_NO17x14.1,S88_D1_INV_NO17,14.1,"(1, 428.643132, 400.629123, -999.9079, 4.098557, -3)",428.64,400.63,4.099,3,-999.91,0.19,55.01,9754,180,400.63,4.099,3,-999.91,5752.97,12047.29,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5810.05
2026-07-03 15:59:42,5,S82+S88_D1_INV_NO17x14,S88_D1_INV_NO17,14.0,"(1, 428.32946, 400.4002, -999.9079, 4.099659, -3)",428.33,400.4,4.1,3,-999.91,0.19,55.01,9754,90,437.13,4.474,3,-965.96,3321.87,6352.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5781.58
2026-07-03 15:59:42,5,S82+S88_D1_INV_NO17x14,S88_D1_INV_NO17,14.0,"(1, 428.32946, 400.4002, -999.9079, 4.099659, -3)",428.33,400.4,4.1,3,-999.91,0.19,55.01,9754,120,474.09,4.584,3,-963.71,5747.23,8437.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5100.90
2026-07-03 15:59:42,5,S82+S88_D1_INV_NO17x14,S88_D1_INV_NO17,14.0,"(1, 428.32946, 400.4002, -999.9079, 4.099659, -3)",428.33,400.4,4.1,3,-999.91,0.19,55.01,9754,150,401.69,4.227,3,-998.76,5747.23,10106.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5529.02
2026-07-03 15:59:42,5,S82+S88_D1_INV_NO17x14,S88_D1_INV_NO17,14.0,"(1, 428.32946, 400.4002, -999.9079, 4.099659, -3)",428.33,400.4,4.1,3,-999.91,0.19,55.01,9754,180,400.4,4.1,3,-999.91,5747.23,12040.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5768.84
2026-07-03 15:59:42,6,S82+S88_D1_INV_NO17x13.9,S88_D1_INV_NO17,13.9,"(1, 428.015788, 400.171278, -999.9079, 4.100763, -3)",428.02,400.17,4.101,3,-999.91,0.19,55.01,9754,90,436.67,4.474,3,-965.96,3314.78,6348.76,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5740.28
2026-07-03 15:59:42,6,S82+S88_D1_INV_NO17x13.9,S88_D1_INV_NO17,13.9,"(1, 428.015788, 400.171278, -999.9079, 4.100763, -3)",428.02,400.17,4.101,3,-999.91,0.19,55.01,9754,120,473.79,4.587,3,-958.97,5741.5,8432.98,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5064.46
2026-07-03 15:59:42,6,S82+S88_D1_INV_NO17x13.9,S88_D1_INV_NO17,13.9,"(1, 428.015788, 400.171278, -999.9079, 4.100763, -3)",428.02,400.17,4.101,3,-999.91,0.19,55.01,9754,150,401.43,4.229,3,-998.76,5741.5,10101.15,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5489.53
2026-07-03 15:59:42,6,S82+S88_D1_INV_NO17x13.9,S88_D1_INV_NO17,13.9,"(1, 428.015788, 400.171278, -999.9079, 4.100763, -3)",428.02,400.17,4.101,3,-999.91,0.19,55.01,9754,180,400.17,4.101,3,-999.91,5741.5,12034.69,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5727.63
2026-07-03 15:59:42,7,S82+S88_D1_INV_NO17x13.8,S88_D1_INV_NO17,13.8,"(1, 427.702115, 399.942356, -999.9079, 4.101869, -3)",427.7,399.94,4.102,3,-999.91,0.19,55.01,9754,90,436.21,4.474,3,-965.96,3307.7,6345.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5698.99
2026-07-03 15:59:42,7,S82+S88_D1_INV_NO17x13.8,S88_D1_INV_NO17,13.8,"(1, 427.702115, 399.942356, -999.9079, 4.101869, -3)",427.7,399.94,4.102,3,-999.91,0.19,55.01,9754,120,473.49,4.589,3,-954.23,5735.76,8428.08,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5028.03
2026-07-03 15:59:42,7,S82+S88_D1_INV_NO17x13.8,S88_D1_INV_NO17,13.8,"(1, 427.702115, 399.942356, -999.9079, 4.101869, -3)",427.7,399.94,4.102,3,-999.91,0.19,55.01,9754,150,401.17,4.231,3,-998.76,5735.76,10095.55,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5450.03
2026-07-03 15:59:42,7,S82+S88_D1_INV_NO17x13.8,S88_D1_INV_NO17,13.8,"(1, 427.702115, 399.942356, -999.9079, 4.101869, -3)",427.7,399.94,4.102,3,-999.91,0.19,55.01,9754,180,399.94,4.102,3,-999.91,5735.76,12028.39,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5686.43
2026-07-03 15:59:42,8,S82+S88_D1_INV_NO17x13.7,S88_D1_INV_NO17,13.7,"(1, 427.388443, 399.713434, -999.9079, 4.102977, -3)",427.39,399.71,4.103,3,-999.91,0.19,55.01,9754,90,435.75,4.474,3,-965.96,3300.62,6342.16,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5657.69
2026-07-03 15:59:42,8,S82+S88_D1_INV_NO17x13.7,S88_D1_INV_NO17,13.7,"(1, 427.388443, 399.713434, -999.9079, 4.102977, -3)",427.39,399.71,4.103,3,-999.91,0.19,55.01,9754,120,473.18,4.592,3,-949.49,5730.03,8423.17,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4991.59
2026-07-03 15:59:42,8,S82+S88_D1_INV_NO17x13.7,S88_D1_INV_NO17,13.7,"(1, 427.388443, 399.713434, -999.9079, 4.102977, -3)",427.39,399.71,4.103,3,-999.91,0.19,55.01,9754,150,400.9,4.233,3,-998.76,5730.03,10089.95,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5410.54
