signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-18T20:55:00+07:00,2026-05-18T21:05:00+07:00,BUY,4567.6,4562.05,4606.46,BE,-0.2,S186 BUY Variance-Ratio Reclaim 7R,Variance ratio=0.77; abnormal return z=-2.22 reclaimed in anti-persistent regime
2026-05-20T08:15:00+07:00,2026-05-20T08:20:00+07:00,SELL,4486.59,4491.06,4455.29,SL,-4.67,S186 SELL Variance-Ratio Reclaim 7R,Variance ratio=0.82; abnormal return z=2.13 reclaimed in anti-persistent regime
2026-05-28T08:15:00+07:00,2026-05-28T09:00:00+07:00,BUY,4449.07,4443.74,4486.38,BE,-0.2,S186 BUY Variance-Ratio Reclaim 7R,Variance ratio=0.72; abnormal return z=-2.52 reclaimed in anti-persistent regime
2026-05-28T09:30:00+07:00,2026-05-28T09:40:00+07:00,BUY,4421.49,4416.69,4455.09,BE,-0.2,S186 BUY Variance-Ratio Reclaim 7R,Variance ratio=0.83; abnormal return z=-4.02 reclaimed in anti-persistent regime
2026-05-29T08:45:00+07:00,2026-05-29T09:00:00+07:00,SELL,4495.82,4498.85,4474.6,SL,-3.23,S186 SELL Variance-Ratio Reclaim 7R,Variance ratio=0.65; abnormal return z=2.36 reclaimed in anti-persistent regime
2026-06-03T15:30:00+07:00,2026-06-03T15:55:00+07:00,BUY,4458.15,4453.95,4487.55,BE,-0.2,S186 BUY Variance-Ratio Reclaim 7R,Variance ratio=0.70; abnormal return z=-2.34 reclaimed in anti-persistent regime
2026-06-05T20:05:00+07:00,2026-06-05T20:25:00+07:00,BUY,4466.56,4463.85,4485.53,SL,-2.91,S186 BUY Variance-Ratio Reclaim 7R,Variance ratio=0.76; abnormal return z=-2.37 reclaimed in anti-persistent regime
2026-06-09T08:15:00+07:00,2026-06-09T09:00:00+07:00,SELL,4321.88,4324.07,4306.55,BE,-0.2,S186 SELL Variance-Ratio Reclaim 7R,Variance ratio=0.87; abnormal return z=2.19 reclaimed in anti-persistent regime
2026-06-09T22:20:00+07:00,2026-06-09T22:35:00+07:00,BUY,4314.81,4305.32,4381.25,SL,-9.69,S186 BUY Variance-Ratio Reclaim 7R,Variance ratio=0.43; abnormal return z=-2.13 reclaimed in anti-persistent regime
2026-06-10T09:20:00+07:00,2026-06-10T13:50:00+07:00,SELL,4206.3,4217.48,4128.04,BE,-0.2,S186 SELL Variance-Ratio Reclaim 7R,Variance ratio=0.63; abnormal return z=2.17 reclaimed in anti-persistent regime
