signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-18T08:45:00+07:00,2026-05-18T20:40:00+07:00,BUY,4488.43,4479.58,4568.09,TP,79.46,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=2.95, net=-5.91ATR; high-volume capitulation reclaimed"
2026-05-19T13:50:00+07:00,2026-05-19T16:25:00+07:00,BUY,4537.39,4532.63,4580.24,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=2.96, net=-6.62ATR; high-volume capitulation reclaimed"
2026-05-21T18:40:00+07:00,2026-05-21T19:30:00+07:00,BUY,4511.58,4504.47,4575.57,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=2.60, net=-2.48ATR; high-volume capitulation reclaimed"
2026-05-27T21:20:00+07:00,2026-05-27T21:25:00+07:00,BUY,4411.49,4404.88,4470.98,SL,-6.81,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=2.28, net=-6.66ATR; high-volume capitulation reclaimed"
2026-05-27T21:30:00+07:00,2026-05-28T09:50:00+07:00,BUY,4414.44,4400.52,4539.72,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=2.22, net=-6.09ATR; high-volume capitulation reclaimed"
2026-05-28T10:05:00+07:00,2026-05-28T10:10:00+07:00,BUY,4405.72,4402.33,4436.24,SL,-3.59,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=3.02, net=-5.83ATR; high-volume capitulation reclaimed"
2026-06-01T09:10:00+07:00,2026-06-01T09:25:00+07:00,BUY,4530.35,4525.87,4570.68,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=1.75, net=-2.09ATR; high-volume capitulation reclaimed"
2026-06-01T09:30:00+07:00,2026-06-01T09:40:00+07:00,BUY,4529.94,4526.58,4560.18,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=1.76, net=-2.38ATR; high-volume capitulation reclaimed"
2026-06-01T14:25:00+07:00,2026-06-01T14:35:00+07:00,BUY,4510.05,4504.51,4559.91,SL,-5.74,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=2.13, net=-3.96ATR; high-volume capitulation reclaimed"
2026-06-01T22:00:00+07:00,2026-06-01T22:25:00+07:00,BUY,4451.16,4446.96,4488.96,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=3.99, net=-4.06ATR; high-volume capitulation reclaimed"
2026-06-05T08:20:00+07:00,2026-06-05T09:00:00+07:00,BUY,4453.28,4450.42,4479.02,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=4.25, net=-5.05ATR; high-volume capitulation reclaimed"
2026-06-10T00:20:00+07:00,2026-06-10T00:35:00+07:00,BUY,4258.41,4252.34,4313.04,SL,-6.27,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=1.67, net=-7.92ATR; high-volume capitulation reclaimed"
2026-06-15T14:20:00+07:00,2026-06-15T14:30:00+07:00,BUY,4305.6,4302.56,4332.96,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=1.99, net=-3.09ATR; high-volume capitulation reclaimed"
2026-06-16T22:00:00+07:00,2026-06-16T22:15:00+07:00,BUY,4335.11,4331.12,4371.02,SL,-4.19,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=1.93, net=-2.12ATR; high-volume capitulation reclaimed"
2026-06-18T19:20:00+07:00,2026-06-18T19:35:00+07:00,BUY,4246.19,4243.24,4272.74,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=4.99, net=-10.46ATR; high-volume capitulation reclaimed"
2026-06-23T08:15:00+07:00,2026-06-23T08:25:00+07:00,BUY,4180.73,4178.19,4203.59,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=1.89, net=-2.81ATR; high-volume capitulation reclaimed"
2026-06-23T09:50:00+07:00,2026-06-23T10:10:00+07:00,BUY,4154.1,4149.44,4196.05,BE,-0.2,S165 BUY Semivariance Capitulation 9R,"Down/up semivariance=4.27, net=-5.07ATR; high-volume capitulation reclaimed"
