signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-19T17:15:00+07:00,2026-01-19T19:15:00+07:00,SELL,4667.58,4671.41,4628.29,BE,-0.2,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=0.320130MAD"
2026-01-22T20:55:00+07:00,2026-01-22T23:35:00+07:00,BUY,4822.3,4816.47,4881.37,TP,58.87,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=-1.006816MAD"
2026-01-28T17:05:00+07:00,2026-01-28T17:35:00+07:00,BUY,5281.76,5272.14,5378.73,SL,-9.82,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.154701, median shift=-0.781876MAD"
2026-02-11T17:30:00+07:00,2026-02-11T17:35:00+07:00,SELL,5069.35,5073.3,5028.08,SL,-4.15,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=0.642684MAD"
2026-02-12T19:35:00+07:00,2026-02-12T20:10:00+07:00,SELL,5063.74,5068.91,5016.54,BE,-0.2,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=0.809177MAD"
2026-02-12T20:55:00+07:00,2026-02-12T23:10:00+07:00,SELL,5075.32,5084.22,4986.21,TP,88.91,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.226869, median shift=0.672417MAD"
2026-02-13T18:10:00+07:00,2026-02-13T18:20:00+07:00,BUY,4951.55,4943.23,5034.87,SL,-8.52,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=-0.298009MAD"
2026-02-13T19:40:00+07:00,2026-02-13T19:45:00+07:00,SELL,4966.33,4972.6,4901.64,SL,-6.47,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=0.993296MAD"
2026-02-16T17:40:00+07:00,2026-02-16T18:05:00+07:00,BUY,5008.36,5003.02,5062.09,SL,-5.54,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=-0.858564MAD"
2026-02-16T18:15:00+07:00,2026-02-16T18:45:00+07:00,BUY,5003.04,4999.6,5037.22,BE,-0.2,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.299038, median shift=-0.870619MAD"
2026-02-17T19:10:00+07:00,2026-02-17T19:15:00+07:00,SELL,4933.73,4939.12,4879.72,SL,-5.59,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.443376, median shift=0.767989MAD"
2026-02-17T20:40:00+07:00,2026-02-17T20:50:00+07:00,BUY,4921.75,4912.05,5018.42,SL,-9.9,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.154701, median shift=-0.922730MAD"
2026-02-20T19:00:00+07:00,2026-02-20T19:25:00+07:00,BUY,5020.64,5013.41,5092.84,SL,-7.43,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.154701, median shift=-0.910160MAD"
2026-02-23T17:05:00+07:00,2026-02-23T17:15:00+07:00,SELL,5147.89,5152.93,5097.37,SL,-5.24,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.443376, median shift=1.028856MAD"
2026-02-24T18:05:00+07:00,2026-02-24T18:10:00+07:00,SELL,5173.63,5176.94,5141.3,SL,-3.51,S302 SELL KS Break Rejection 10R,"Rejected KS distribution break KSz=1.154701, median shift=0.615448MAD"
2026-02-24T20:05:00+07:00,2026-02-24T20:30:00+07:00,BUY,5158.45,5151.75,5225.68,SL,-6.9,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.082532, median shift=-0.843006MAD"
2026-02-25T18:20:00+07:00,2026-02-25T21:35:00+07:00,BUY,5165.24,5157.88,5239.07,BE,-0.2,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.443376, median shift=-0.987938MAD"
2026-03-04T19:45:00+07:00,2026-03-04T19:55:00+07:00,BUY,5171.88,5162.97,5261.2,SL,-9.11,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.371207, median shift=-0.554840MAD"
2026-03-06T17:05:00+07:00,2026-03-06T18:40:00+07:00,BUY,5086.25,5075.1,5197.53,BE,-0.2,S302 BUY KS Break Rejection 10R,"Rejected KS distribution break KSz=1.154701, median shift=-0.882847MAD"
