label,days,date,total,base_s87,overlay,weight
S93_BASELINE,90,2026-03-09,-978.3384,-978.3384,0.0,0.0
S93_BASELINE,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
S93_BASELINE,150,2025-12-03,-999.9059,-999.9059,0.0,0.0
S93_BASELINE,180,2025-10-14,-997.1071,-997.1071,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.06,90,2026-03-09,-978.3384,-978.3384,0.0,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.06,120,2026-03-09,-976.2286,-976.2286,0.0,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.06,150,2025-12-03,-999.9989,-999.9059,-0.093,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.06,180,2025-10-14,-997.1071,-997.1071,0.0,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.059,90,2026-03-09,-978.3384,-978.3384,0.0,0.059
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.059,120,2026-03-09,-976.2286,-976.2286,0.0,0.059
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.059,150,2025-12-03,-999.9974,-999.9059,-0.0915,0.059
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.059,180,2025-10-14,-997.1071,-997.1071,0.0,0.059
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.058,90,2026-03-09,-978.3384,-978.3384,0.0,0.058
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.058,120,2026-03-09,-976.2286,-976.2286,0.0,0.058
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.058,150,2025-12-03,-999.9958,-999.9059,-0.0899,0.058
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.058,180,2025-10-14,-997.1071,-997.1071,0.0,0.058
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.057,90,2026-03-09,-978.3384,-978.3384,0.0,0.057
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.057,120,2026-03-09,-976.2286,-976.2286,0.0,0.057
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.057,150,2025-12-03,-999.9943,-999.9059,-0.0884,0.057
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.057,180,2025-10-14,-997.1071,-997.1071,0.0,0.057
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hfrom9x0.056,90,2026-03-09,-978.3384,-978.3384,0.0,0.056
