timestamp,label,entry_tf,mode,sp_lookback,sp_max_atr,fvg_required,fvg_min_atr,min_body_atr,body_ratio,sl,rr,trades,wr,fixed_pnl,fixed_per_day,fixed_per_month,fixed_pf,fixed_avg,pct_pos_days,max_losing_day_streak,sharpe_like
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M5,breakout,8,1.4,False,0.0,0.2,0.4,0.35,0.9,44,63.6,180.12,2.0,60.04,1.73,4.094,62.9,3,0.255
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M5,either,8,1.4,False,0.0,0.2,0.4,0.35,0.9,44,63.6,180.12,2.0,60.04,1.73,4.094,62.9,3,0.255
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M5,breakout,8,1.4,False,0.0,0.2,0.4,0.6,1.2,44,52.3,206.81,2.3,68.94,1.611,4.7,54.3,3,0.201
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M5,either,8,1.4,False,0.0,0.2,0.4,0.6,1.2,44,52.3,206.81,2.3,68.94,1.611,4.7,54.3,3,0.201
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M5,breakout,8,1.4,True,0.0,0.35,0.4,0.6,1.2,12,50.0,56.66,0.63,18.89,1.498,4.722,54.5,4,0.158
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M5,either,8,1.4,True,0.0,0.35,0.4,0.6,1.2,12,50.0,56.66,0.63,18.89,1.498,4.722,54.5,4,0.158
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M5,breakout,8,1.4,True,0.0,0.35,0.4,0.35,1.2,12,50.0,51.85,0.58,17.28,1.496,4.321,54.5,4,0.157
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M5,either,8,1.4,True,0.0,0.35,0.4,0.35,1.2,12,50.0,51.85,0.58,17.28,1.496,4.321,54.5,4,0.157
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M5,breakout,8,1.4,True,0.0,0.2,0.4,0.6,1.2,13,46.2,42.75,0.47,14.25,1.346,3.288,50.0,4,0.113
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M5,either,8,1.4,True,0.0,0.2,0.4,0.6,1.2,13,46.2,42.75,0.47,14.25,1.346,3.288,50.0,4,0.113
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M5,breakout,8,1.4,True,0.0,0.2,0.4,0.35,1.2,13,46.2,39.01,0.43,13.0,1.345,3.001,50.0,4,0.112
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M5,either,8,1.4,True,0.0,0.2,0.4,0.35,1.2,13,46.2,39.01,0.43,13.0,1.345,3.001,50.0,4,0.112
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M5,breakout,8,1.4,True,0.0,0.35,0.4,0.6,0.9,12,58.3,33.48,0.37,11.16,1.325,2.79,63.6,4,0.117
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M5,either,8,1.4,True,0.0,0.35,0.4,0.6,0.9,12,58.3,33.48,0.37,11.16,1.325,2.79,63.6,4,0.117
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M5,breakout,8,1.4,True,0.0,0.35,0.4,0.35,0.9,12,58.3,29.9,0.33,9.97,1.314,2.492,54.5,4,0.113
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M5,either,8,1.4,True,0.0,0.35,0.4,0.35,0.9,12,58.3,29.9,0.33,9.97,1.314,2.492,54.5,4,0.113
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M5,breakout,8,1.4,True,0.0,0.2,0.4,0.6,0.9,13,53.8,20.62,0.23,6.87,1.183,1.586,58.3,4,0.068
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M5,either,8,1.4,True,0.0,0.2,0.4,0.6,0.9,13,53.8,20.62,0.23,6.87,1.183,1.586,58.3,4,0.068
2026-07-02 17:06:35,M5_breakout_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M5,breakout,8,1.4,True,0.0,0.2,0.4,0.35,0.9,13,53.8,18.11,0.2,6.04,1.175,1.393,50.0,4,0.065
2026-07-02 17:06:35,M5_either_lb8_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M5,either,8,1.4,True,0.0,0.2,0.4,0.35,0.9,13,53.8,18.11,0.2,6.04,1.175,1.393,50.0,4,0.065
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M15,breakout,8,1.4,False,0.0,0.2,0.4,0.6,1.2,23,34.8,-139.92,-1.55,-46.64,0.709,-6.083,40.0,5,-0.171
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M15,either,8,1.4,False,0.0,0.2,0.4,0.6,1.2,23,34.8,-139.92,-1.55,-46.64,0.709,-6.083,40.0,5,-0.171
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M15,breakout,8,1.4,False,0.0,0.35,0.4,0.6,1.2,22,31.8,-172.19,-1.91,-57.4,0.642,-7.827,36.8,8,-0.222
