weight,valid,avg_day,min_day,worst_day,streak
40.0,True,1163.1861,1163.1861,-999.9999,3
40.001,True,1163.1861,1163.1861,-999.9999,3
40.002,True,1163.1862,1163.1862,-999.9999,3
40.003,True,1163.1862,1163.1862,-999.9999,3
40.004,True,1163.1862,1163.1862,-999.9999,3
40.005,True,1163.1862,1163.1862,-999.9999,3
40.006,True,1163.1862,1163.1862,-999.9999,3
40.007,True,1163.1863,1163.1863,-999.9999,3
40.008,True,1163.1863,1163.1863,-999.9999,3
40.009,True,1163.1863,1163.1863,-999.9999,3
40.01,True,1163.1863,1163.1863,-999.9999,3
40.011,True,1163.1863,1163.1863,-999.9999,3
40.012,True,1163.1864,1163.1864,-999.9999,3
40.013,True,1163.1864,1163.1864,-999.9999,3
40.014,True,1163.1864,1163.1864,-999.9999,3
40.015,True,1163.1864,1163.1864,-999.9999,3
40.016,True,1163.1865,1163.1865,-999.9999,3
40.017,True,1163.1865,1163.1865,-999.9999,3
40.018,True,1163.1865,1163.1865,-999.9999,3
40.019,True,1163.1865,1163.1865,-999.9999,3
40.02,True,1163.1865,1163.1865,-999.9999,3
40.021,True,1163.1866,1163.1866,-999.9999,3
40.022,True,1163.1866,1163.1866,-999.9999,3
40.023,True,1163.1866,1163.1866,-999.9999,3
40.024,True,1163.1866,1163.1866,-999.9999,3
40.025,True,1163.1866,1163.1866,-999.9999,3
40.026,True,1163.1867,1163.1867,-999.9999,3
40.027,True,1163.1867,1163.1867,-999.9999,3
40.028,True,1163.1867,1163.1867,-999.9999,3
40.029,True,1163.1867,1163.1867,-999.9999,3
40.03,True,1163.1867,1163.1867,-999.9999,3
40.031,True,1163.1868,1163.1868,-999.9999,3
40.032,True,1163.1868,1163.1868,-999.9999,3
40.033,True,1163.1868,1163.1868,-999.9999,3
40.034,True,1163.1868,1163.1868,-999.9999,3
40.035,True,1163.1868,1163.1868,-999.9999,3
40.036,True,1163.1869,1163.1869,-999.9999,3
40.037,True,1163.1869,1163.1869,-999.9999,3
40.038,True,1163.1869,1163.1869,-999.9999,3
40.039,True,1163.1869,1163.1869,-999.9999,3
40.04,True,1163.187,1163.187,-999.9999,3
40.041,True,1163.187,1163.187,-999.9999,3
40.042,True,1163.187,1163.187,-999.9999,3
40.043,True,1163.187,1163.187,-999.9999,3
40.044,True,1163.187,1163.187,-999.9999,3
40.045,True,1163.1871,1163.1871,-999.9999,3
40.046,True,1163.1871,1163.1871,-999.9999,3
40.047,True,1163.1871,1163.1871,-999.9999,3
40.048,True,1163.1871,1163.1871,-999.9999,3
40.049,True,1163.1871,1163.1871,-999.9999,3
40.05,True,1163.1872,1163.1872,-999.9999,3
40.051,True,1163.1872,1163.1872,-999.9999,3
40.052,True,1163.1872,1163.1872,-999.9999,3
40.053,True,1163.1872,1163.1872,-999.9999,3
40.054,True,1163.1872,1163.1872,-999.9999,3
40.055,True,1163.1873,1163.1873,-999.9999,3
40.056,True,1163.1873,1163.1873,-999.9999,3
40.057,True,1163.1873,1163.1873,-999.9999,3
40.058,True,1163.1873,1163.1873,-999.9999,3
40.059,True,1163.1874,1163.1874,-999.9999,3
40.06,True,1163.1874,1163.1874,-999.9999,3
40.061,True,1163.1874,1163.1874,-999.9999,3
40.062,True,1163.1874,1163.1874,-999.9999,3
40.063,True,1163.1874,1163.1874,-999.9999,3
40.064,True,1163.1875,1163.1875,-999.9999,3
40.065,True,1163.1875,1163.1875,-999.9999,3
40.066,True,1163.1875,1163.1875,-999.9999,3
40.067,True,1163.1875,1163.1875,-999.9999,3
40.068,True,1163.1875,1163.1875,-999.9999,3
40.069,True,1163.1876,1163.1876,-999.9999,3
40.07,True,1163.1876,1163.1876,-999.9999,3
40.071,True,1163.1876,1163.1876,-999.9999,3
40.072,True,1163.1876,1163.1876,-999.9999,3
40.073,True,1163.1876,1163.1876,-999.9999,3
40.074,True,1163.1877,1163.1877,-999.9999,3
40.075,True,1163.1877,1163.1877,-999.9999,3
40.076,True,1163.1877,1163.1877,-999.9999,3
40.077,True,1163.1877,1163.1877,-999.9999,3
40.078,True,1163.1877,1163.1877,-999.9999,3
40.079,True,1163.1878,1163.1878,-999.9999,3
40.08,True,1163.1878,1163.1878,-999.9999,3
40.081,True,1163.1878,1163.1878,-999.9999,3
40.082,True,1163.1878,1163.1878,-999.9999,3
40.083,True,1163.1879,1163.1879,-999.9999,3
40.084,True,1163.1879,1163.1879,-999.9999,3
40.085,True,1163.1879,1163.1879,-999.9999,3
