weight,valid,avg_day,min_day,worst_day,streak
1.0,True,2277.6555,2277.6555,-1000.0,3
1.001,True,2277.6555,2277.6555,-1000.0,3
1.002,True,2277.6555,2277.6555,-1000.0,3
1.003,True,2277.6556,2277.6556,-1000.0,3
1.004,True,2277.6556,2277.6556,-1000.0,3
1.005,True,2277.6556,2277.6556,-1000.0,3
1.006,True,2277.6556,2277.6556,-1000.0,3
1.007,True,2277.6556,2277.6556,-1000.0,3
1.008,True,2277.6557,2277.6557,-1000.0,3
1.009,True,2277.6557,2277.6557,-1000.0,3
1.01,True,2277.6557,2277.6557,-1000.0,3
1.011,True,2277.6557,2277.6557,-1000.0,3
1.012,True,2277.6558,2277.6558,-1000.0,3
1.013,True,2277.6558,2277.6558,-1000.0,3
1.014,True,2277.6558,2277.6558,-1000.0,3
1.015,True,2277.6558,2277.6558,-1000.0,3
1.016,True,2277.6558,2277.6558,-1000.0,3
1.017,True,2277.6559,2277.6559,-1000.0,3
1.018,True,2277.6559,2277.6559,-1000.0,3
1.019,True,2277.6559,2277.6559,-1000.0,3
1.02,True,2277.6559,2277.6559,-1000.0,3
1.021,True,2277.656,2277.656,-1000.0,3
1.022,True,2277.656,2277.656,-1000.0,3
1.023,True,2277.656,2277.656,-1000.0,3
1.024,True,2277.656,2277.656,-1000.0,3
1.025,True,2277.6561,2277.6561,-1000.0,3
1.026,True,2277.6561,2277.6561,-1000.0,3
1.027,True,2277.6561,2277.6561,-1000.0,3
1.028,True,2277.6561,2277.6561,-1000.0,3
1.029,True,2277.6561,2277.6561,-1000.0,3
1.03,True,2277.6562,2277.6562,-1000.0,3
1.031,True,2277.6562,2277.6562,-1000.0,3
1.032,True,2277.6562,2277.6562,-1000.0,3
1.033,True,2277.6562,2277.6562,-1000.0,3
1.034,True,2277.6563,2277.6563,-1000.0,3
1.035,True,2277.6563,2277.6563,-1000.0,3
1.036,True,2277.6563,2277.6563,-1000.0,3
1.037,True,2277.6563,2277.6563,-1000.0,3
1.038,True,2277.6563,2277.6563,-1000.0,3
1.039,True,2277.6564,2277.6564,-1000.0,3
1.04,True,2277.6564,2277.6564,-1000.0,3
1.041,True,2277.6564,2277.6564,-1000.0,3
1.042,True,2277.6564,2277.6564,-1000.0,3
1.043,True,2277.6565,2277.6565,-1000.0,3
1.044,True,2277.6565,2277.6565,-1000.0,3
