time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2024-07-02 15:05,2024-07-02 15:50,2024-07-02 16:15,SELL,2328.43,2331.96,2317.84,SL,-3.73,"Swept 2330.22 (age 43), disp 1.86/1.24ATR, confirm: FVG"
2024-07-02 22:05,2024-07-02 22:30,2024-07-03 14:40,SELL,2327.84,2336.73,2301.19,SL,-9.09,"Swept 2331.88 (age 58), disp 6.59/3.02ATR, confirm: FVG"
2024-07-05 17:50,2024-07-05 18:00,2024-07-05 20:00,SELL,2363.25,2366.78,2352.66,SL,-3.73,"Swept 2364.86 (age 31), disp 1.83/1.06ATR, confirm: FVG"
2024-07-08 09:10,2024-07-08 09:25,2024-07-08 10:45,BUY,2388.19,2382.8,2404.37,SL,-5.59,"Swept 2385.20 (age 18), disp 1.79/1.24ATR, confirm: FVG"
2024-07-15 20:20,2024-07-15 21:55,2024-07-15 22:05,SELL,2418.57,2422.29,2407.41,SL,-3.92,"Swept 2420.35 (age 8), disp 2.43/1.70ATR, confirm: RSIx75"
2024-07-16 20:35,2024-07-16 21:05,2024-07-16 21:40,SELL,2435.87,2445.25,2407.72,SL,-9.58,"Swept 2442.39 (age 13), disp 6.49/2.25ATR, confirm: FVG"
2024-07-17 10:35,2024-07-17 10:45,2024-07-17 11:35,SELL,2473.78,2481.06,2451.93,TRAIL,5.58,"Swept 2477.64 (age 14), disp 4.56/2.33ATR, confirm: FVG"
2024-07-19 23:05,2024-07-19 23:25,2024-07-20 01:30,BUY,2403.93,2396.33,2426.72,SL,-7.8,"Swept 2399.49 (age 7), disp 4.76/3.05ATR, confirm: FVG"
2024-07-24 09:25,2024-07-24 09:35,2024-07-24 10:10,SELL,2407.03,2411.2,2394.5,SL,-4.37,"Swept 2409.28 (age 1), disp 2.15/1.32ATR, confirm: FVG"
2024-07-31 19:35,2024-07-31 19:40,2024-07-31 20:05,BUY,2421.89,2417.83,2434.05,SL,-4.26,"Swept 2419.62 (age 30), disp 2.53/1.48ATR, confirm: FVG"
2024-08-05 08:05,2024-08-05 08:10,2024-08-05 08:20,SELL,2435.24,2442.54,2413.36,TRAIL,9.64,"Swept 2438.20 (age 36), disp 4.46/2.28ATR, confirm: FVG"
2024-08-05 13:50,2024-08-05 13:55,2024-08-05 14:30,SELL,2435.47,2442.62,2414.02,TRAIL,5.5,"Swept 2439.04 (age 40), disp 5.08/3.47ATR, confirm: FVG"
2024-08-06 13:45,2024-08-06 14:25,2024-08-06 16:05,SELL,2404.81,2411.91,2383.51,SL,-7.3,"Swept 2409.94 (age 30), disp 3.33/2.18ATR, confirm: FVG"
2024-08-09 21:40,2024-08-09 21:55,2024-08-09 22:30,SELL,2425.5,2433.45,2401.66,SL,-8.15,"Swept 2428.35 (age 15), disp 5.13/2.55ATR, confirm: FVG"
2024-08-13 08:35,2024-08-13 08:50,2024-08-13 09:25,SELL,2471.74,2475.89,2459.31,TRAIL,7.84,"Swept 2474.03 (age 21), disp 2.09/1.23ATR, confirm: FVG"
2024-08-20 14:25,2024-08-20 14:30,2024-08-20 15:45,BUY,2502.99,2496.67,2521.93,TRAIL,7.99,"Swept 2499.55 (age 23), disp 5.45/1.64ATR, confirm: FVG"
2024-08-21 14:20,2024-08-21 14:40,2024-08-21 15:30,BUY,2516.59,2512.01,2530.33,SL,-4.78,"Swept 2513.85 (age 19), disp 3.35/1.62ATR, confirm: FVG"
2024-08-28 18:50,2024-08-28 19:00,2024-08-28 19:45,BUY,2504.85,2501.17,2515.91,SL,-3.88,"Swept 2503.37 (age 57), disp 2.03/1.38ATR, confirm: RSIx30"
2024-08-29 00:15,2024-08-29 00:40,2024-08-29 02:50,SELL,2503.0,2507.72,2488.84,SL,-4.92,"Swept 2505.42 (age 59), disp 2.67/1.74ATR, confirm: FVG"
2024-09-02 08:55,2024-09-02 09:00,2024-09-02 09:45,SELL,2502.3,2505.72,2492.05,TRAIL,3.4,"Swept 2503.36 (age 7), disp 1.79/0.89ATR, confirm: FVG"
2024-09-09 18:15,2024-09-09 19:20,2024-09-09 20:25,SELL,2495.99,2500.67,2481.96,SL,-4.88,"Swept 2497.79 (age 1), disp 1.99/1.35ATR, confirm: FVG"
2024-09-13 00:10,2024-09-13 00:50,2024-09-13 01:05,SELL,2548.61,2554.13,2532.06,SL,-5.72,"Swept 2551.69 (age 28), disp 3.62/2.39ATR, confirm: FVG"
2024-09-16 11:10,2024-09-16 11:20,2024-09-16 15:20,SELL,2585.65,2590.47,2571.2,TRAIL,3.77,"Swept 2586.04 (age 1), disp 1.67/1.19ATR, confirm: RSIx74"
2024-09-17 20:35,2024-09-17 20:40,2024-09-17 22:10,SELL,2572.06,2580.5,2546.72,SL,-8.64,"Swept 2576.09 (age 28), disp 4.50/2.70ATR, confirm: FVG"
2024-09-19 02:05,2024-09-19 02:10,2024-09-19 02:35,BUY,2581.67,2564.81,2632.24,TRAIL,13.36,"Swept 2566.59 (age 1), disp 5.26/3.45ATR, confirm: FVG"
2024-09-27 13:15,2024-09-27 14:20,2024-09-27 14:45,SELL,2669.15,2672.29,2659.74,TRAIL,3.14,"Swept 2670.18 (age 36), disp 1.44/0.98ATR, confirm: FVG"
2024-10-07 20:20,2024-10-07 21:20,2024-10-07 21:45,SELL,2652.55,2658.67,2634.19,TRAIL,5.03,"Swept 2656.35 (age 49), disp 5.22/1.69ATR, confirm: FVG"
2024-10-08 10:10,2024-10-08 11:15,2024-10-08 15:05,SELL,2642.59,2647.54,2627.74,TRAIL,7.18,"Swept 2645.12 (age 17), disp 3.74/2.54ATR, confirm: FVG"
2024-10-08 20:30,2024-10-08 20:35,2024-10-08 21:40,SELL,2646.42,2654.48,2622.24,TRAIL,5.45,"Swept 2651.88 (age 8), disp 5.24/2.68ATR, confirm: FVG"
2024-10-11 00:45,2024-10-11 00:50,2024-10-11 02:35,SELL,2622.09,2627.85,2604.83,SL,-5.96,"Swept 2626.18 (age 17), disp 3.85/2.04ATR, confirm: FVG"
2024-10-15 20:50,2024-10-15 21:15,2024-10-15 22:15,SELL,2650.68,2655.78,2635.36,SL,-5.3,"Swept 2653.11 (age 15), disp 3.35/2.36ATR, confirm: FVG"
2024-10-16 09:00,2024-10-16 09:05,2024-10-16 10:00,BUY,2661.84,2657.64,2674.45,TRAIL,4.72,"Swept 2659.43 (age 6), disp 2.79/1.01ATR, confirm: FVG"
2024-10-16 21:50,2024-10-16 22:10,2024-10-16 23:15,SELL,2678.36,2685.66,2656.48,TRAIL,5.58,"Swept 2681.39 (age 15), disp 4.44/2.63ATR, confirm: FVG"
2024-10-30 20:25,2024-10-30 21:55,2024-10-30 22:15,SELL,2781.34,2786.84,2764.82,TRAIL,3.89,"Swept 2784.60 (age 58), disp 3.73/2.60ATR, confirm: FVG"
2024-11-05 22:05,2024-11-05 22:45,2024-11-06 08:40,SELL,2740.09,2748.14,2715.96,SL,-8.25,"Swept 2743.11 (age 35), disp 4.53/2.94ATR, confirm: FVG"
2024-11-07 13:05,2024-11-07 13:15,2024-11-07 14:10,SELL,2655.58,2660.97,2639.4,SL,-5.59,"Swept 2658.30 (age 17), disp 3.10/1.85ATR, confirm: FVG"
2024-11-11 12:00,2024-11-11 12:10,2024-11-11 12:20,BUY,2672.77,2668.58,2685.36,SL,-4.39,"Swept 2671.33 (age 35), disp 1.75/1.19ATR, confirm: FVG"
2024-11-12 19:00,2024-11-12 19:10,2024-11-12 20:30,BUY,2600.87,2593.16,2624.0,TRAIL,10.01,"Swept 2595.26 (age 52), disp 5.62/2.84ATR, confirm: FVG"
2024-11-18 15:15,2024-11-18 15:20,2024-11-18 17:05,BUY,2587.5,2581.79,2604.62,TRAIL,5.67,"Swept 2583.69 (age 12), disp 3.30/1.95ATR, confirm: FVG"
2024-11-19 14:05,2024-11-19 15:20,2024-11-19 15:40,SELL,2621.62,2626.75,2606.22,SL,-5.33,"Swept 2623.40 (age 7), disp 2.57/1.79ATR, confirm: FVG"
2024-11-21 19:10,2024-11-21 19:15,2024-11-21 21:15,SELL,2665.42,2669.91,2651.95,SL,-4.69,"Swept 2667.25 (age 31), disp 2.68/1.84ATR, confirm: FVG"
2024-11-22 10:25,2024-11-22 11:45,2024-11-22 11:50,SELL,2687.7,2691.99,2674.85,SL,-4.49,"Swept 2689.79 (age 3), disp 2.90/1.99ATR, confirm: RSIx84"
2024-11-22 20:25,2024-11-22 20:35,2024-11-22 22:35,SELL,2694.29,2702.01,2671.15,SL,-7.92,"Swept 2698.47 (age 49), disp 4.15/2.89ATR, confirm: FVG"
2024-12-03 08:25,2024-12-03 08:30,2024-12-03 13:10,SELL,2639.75,2645.42,2622.73,SL,-5.87,"Swept 2642.96 (age 16), disp 4.04/1.64ATR, confirm: FVG"
2024-12-03 15:05,2024-12-03 15:30,2024-12-03 16:00,SELL,2642.07,2646.9,2627.57,SL,-5.03,"Swept 2642.94 (age 48), disp 2.31/1.63ATR, confirm: FVG"
2024-12-11 10:40,2024-12-11 10:45,2024-12-11 12:00,SELL,2695.98,2700.88,2681.27,TP,14.51,"Swept 2698.35 (age 45), disp 3.13/2.14ATR, confirm: FVG"
2024-12-26 13:00,2024-12-26 13:05,2024-12-26 14:10,SELL,2625.56,2628.96,2615.37,SL,-3.6,"Swept 2627.34 (age 40), disp 1.57/0.96ATR, confirm: FVG"
2024-12-26 14:20,2024-12-26 14:45,2024-12-26 15:20,SELL,2625.24,2629.02,2613.89,SL,-3.98,"Swept 2627.30 (age 13), disp 1.80/1.17ATR, confirm: FVG"
2024-12-31 20:00,2024-12-31 20:20,2024-12-31 20:25,SELL,2609.74,2613.61,2598.12,SL,-4.07,"Swept 2611.97 (age 15), disp 2.57/1.35ATR, confirm: FVG"
2025-01-02 17:00,2025-01-02 17:05,2025-01-02 17:10,SELL,2634.8,2638.87,2622.59,SL,-4.27,"Swept 2637.06 (age 22), disp 2.46/1.58ATR, confirm: FVG"
2025-01-03 12:55,2025-01-03 13:25,2025-01-03 14:20,BUY,2657.81,2654.49,2667.77,SL,-3.52,"Swept 2656.17 (age 46), disp 1.88/1.11ATR, confirm: RSIx25"
2025-01-07 15:00,2025-01-07 15:05,2025-01-07 19:10,BUY,2641.93,2636.77,2657.41,TRAIL,5.82,"Swept 2639.54 (age 7), disp 2.99/1.53ATR, confirm: FVG"
2025-01-09 11:55,2025-01-09 12:35,2025-01-09 14:00,BUY,2658.33,2655.16,2667.85,TRAIL,6.93,"Swept 2656.84 (age 24), disp 1.81/1.04ATR, confirm: FVG"
2025-01-29 22:25,2025-01-29 22:30,2025-01-30 02:30,SELL,2752.55,2759.59,2731.41,TRAIL,3.75,"Swept 2758.08 (age 21), disp 4.90/2.63ATR, confirm: FVG"
2025-02-04 08:20,2025-02-04 09:20,2025-02-04 10:15,BUY,2819.16,2815.27,2830.82,TRAIL,2.88,"Swept 2816.92 (age 49), disp 2.42/1.30ATR, confirm: FVG"
2025-02-04 15:15,2025-02-04 15:25,2025-02-04 20:50,BUY,2816.22,2808.72,2838.72,TRAIL,16.21,"Swept 2811.42 (age 14), disp 4.39/2.58ATR, confirm: FVG"
2025-02-05 14:00,2025-02-05 14:25,2025-02-05 14:55,SELL,2857.53,2863.13,2840.72,SL,-5.8,"Swept 2860.51 (age 13), disp 3.51/1.62ATR, confirm: FVG"
2025-02-11 09:35,2025-02-11 09:50,2025-02-11 20:20,SELL,2922.47,2943.13,2860.5,TRAIL,34.05,"Swept 2932.34 (age 15), disp 17.08/4.88ATR, confirm: FVG"
2025-02-12 13:10,2025-02-12 13:25,2025-02-12 14:30,BUY,2889.82,2884.72,2905.11,TRAIL,2.8,"Swept 2886.75 (age 28), disp 2.89/1.82ATR, confirm: FVG"
2025-02-15 03:55,2025-02-15 04:10,2025-02-17 06:20,BUY,2883.68,2877.94,2900.91,TRAIL,7.2,"Swept 2879.96 (age 7), disp 4.36/1.96ATR, confirm: FVG"
2025-02-17 12:55,2025-02-17 13:45,2025-02-17 14:40,SELL,2897.37,2901.89,2883.82,SL,-4.72,"Swept 2899.88 (age 36), disp 3.17/1.72ATR, confirm: FVG"
2025-02-18 08:05,2025-02-18 08:15,2025-02-18 08:35,SELL,2897.63,2901.45,2886.18,TRAIL,3.78,"Swept 2899.68 (age 12), disp 1.35/0.95ATR, confirm: FVG"
2025-02-19 09:45,2025-02-19 09:55,2025-02-19 13:05,SELL,2928.74,2935.39,2908.78,SL,-6.85,"Swept 2933.74 (age 1), disp 5.60/2.20ATR, confirm: FVG"
2025-02-21 08:40,2025-02-21 09:15,2025-02-21 10:30,SELL,2939.29,2947.07,2915.95,TRAIL,7.4,"Swept 2942.80 (age 18), disp 5.03/2.52ATR, confirm: FVG"
2025-02-25 19:25,2025-02-25 20:45,2025-02-25 21:25,SELL,2936.38,2942.58,2917.79,SL,-6.4,"Swept 2940.57 (age 7), disp 3.22/1.66ATR, confirm: FVG"
2025-02-26 15:50,2025-02-26 16:10,2025-02-26 19:25,BUY,2916.04,2910.84,2931.62,SL,-5.4,"Swept 2913.14 (age 9), disp 3.35/2.39ATR, confirm: FVG"
2025-02-26 21:45,2025-02-26 22:00,2025-02-26 23:10,BUY,2898.91,2889.62,2926.8,TRAIL,12.03,"Swept 2892.40 (age 6), disp 7.05/4.58ATR, confirm: RSIx30"
2025-02-27 08:05,2025-02-27 08:30,2025-02-27 10:00,SELL,2915.54,2919.47,2903.75,TRAIL,7.29,"Swept 2916.67 (age 1), disp 1.67/1.14ATR, confirm: FVG"
2025-02-28 08:05,2025-02-28 08:10,2025-02-28 08:50,BUY,2881.69,2875.39,2900.6,SL,-6.5,"Swept 2877.20 (age 50), disp 5.16/1.67ATR, confirm: FVG"
2025-03-03 20:05,2025-03-03 20:10,2025-03-03 21:30,SELL,2872.52,2877.7,2856.97,SL,-5.38,"Swept 2875.54 (age 22), disp 3.37/1.87ATR, confirm: FVG"
2025-03-04 08:05,2025-03-04 08:30,2025-03-04 14:20,SELL,2887.09,2894.51,2864.82,SL,-7.62,"Swept 2892.47 (age 4), disp 5.68/1.93ATR, confirm: FVG"
2025-03-04 17:00,2025-03-04 17:05,2025-03-04 18:50,SELL,2915.79,2921.78,2897.8,SL,-6.19,"Swept 2918.71 (age 16), disp 4.08/2.66ATR, confirm: FVG"
2025-03-07 07:15,2025-03-07 07:25,2025-03-07 13:00,BUY,2902.65,2895.12,2925.23,TRAIL,6.13,"Swept 2898.65 (age 1), disp 5.56/2.28ATR, confirm: RSIx18"
2025-03-10 14:45,2025-03-10 16:15,2025-03-10 17:50,SELL,2911.47,2916.02,2897.81,TRAIL,9.0,"Swept 2914.03 (age 13), disp 3.29/1.70ATR, confirm: FVG"
2025-03-10 18:50,2025-03-10 20:30,2025-03-10 21:25,BUY,2901.33,2895.21,2919.69,TRAIL,2.86,"Swept 2896.79 (age 33), disp 5.02/2.97ATR, confirm: FVG"
2025-03-13 12:35,2025-03-13 12:40,2025-03-13 13:05,BUY,2940.47,2936.93,2951.08,SL,-3.74,"Swept 2939.03 (age 38), disp 2.09/1.28ATR, confirm: RSIx26"
2025-03-14 17:35,2025-03-14 17:40,2025-03-14 21:35,SELL,2993.8,3004.3,2962.32,TRAIL,7.46,"Swept 2999.52 (age 9), disp 9.42/2.57ATR, confirm: FVG"
2025-03-18 20:35,2025-03-18 20:45,2025-03-19 12:30,SELL,3030.8,3039.75,3003.93,SL,-9.15,"Swept 3036.65 (age 6), disp 6.31/3.11ATR, confirm: FVG"
2025-03-19 07:25,2025-03-19 07:30,2025-03-19 08:10,BUY,3032.64,3029.14,3043.15,SL,-3.7,"Swept 3031.93 (age 12), disp 1.51/1.01ATR, confirm: FVG"
2025-03-19 13:10,2025-03-19 13:15,2025-03-19 16:05,SELL,3040.45,3046.29,3022.93,TRAIL,13.32,"Swept 3043.02 (age 6), disp 4.17/2.08ATR, confirm: FVG"
2025-03-21 07:15,2025-03-21 07:25,2025-03-21 09:00,SELL,3043.84,3047.35,3033.31,TRAIL,6.73,"Swept 3044.90 (age 21), disp 1.76/0.91ATR, confirm: FVG"
2025-03-24 14:30,2025-03-24 15:05,2025-03-24 15:50,SELL,3024.3,3028.77,3010.9,SL,-4.67,"Swept 3025.66 (age 7), disp 2.29/1.63ATR, confirm: FVG"
2025-03-28 15:25,2025-03-28 15:30,2025-03-28 16:40,SELL,3068.71,3075.79,3047.47,SL,-7.28,"Swept 3074.13 (age 58), disp 4.87/2.84ATR, confirm: FVG"
2025-04-02 21:45,2025-04-02 21:55,2025-04-03 00:25,SELL,3123.13,3132.76,3094.25,SL,-9.83,"Swept 3127.39 (age 14), disp 7.73/3.70ATR, confirm: FVG"
2025-04-08 21:10,2025-04-08 21:25,2025-04-08 23:10,BUY,3014.37,3002.84,3048.96,SL,-11.73,"Swept 3005.38 (age 30), disp 11.93/5.30ATR, confirm: FVG"
2025-04-10 01:25,2025-04-10 01:45,2025-04-10 10:05,SELL,3072.51,3101.35,2985.97,SL,-29.04,"Swept 3087.78 (age 1), disp 11.40/7.15ATR, confirm: FVG"
2025-04-10 20:35,2025-04-10 20:40,2025-04-10 21:20,SELL,3122.21,3135.24,3083.11,SL,-13.23,"Swept 3129.06 (age 5), disp 7.71/4.46ATR, confirm: FVG"
2025-04-16 11:25,2025-04-16 11:30,2025-04-16 11:40,SELL,3273.56,3280.18,3253.68,SL,-6.82,"Swept 3277.09 (age 10), disp 4.12/2.83ATR, confirm: FVG"
2025-04-17 08:30,2025-04-17 08:40,2025-04-17 09:00,SELL,3342.84,3355.94,3303.54,TRAIL,12.74,"Swept 3348.47 (age 7), disp 10.06/5.71ATR, confirm: FVG"
2025-04-21 11:00,2025-04-21 12:00,2025-04-21 12:05,SELL,3379.3,3384.94,3362.39,SL,-5.84,"Swept 3382.59 (age 23), disp 4.85/2.56ATR, confirm: FVG"
2025-04-21 18:10,2025-04-21 18:20,2025-04-21 18:30,SELL,3390.61,3396.37,3373.32,SL,-5.96,"Swept 3394.24 (age 28), disp 3.96/2.51ATR, confirm: FVG"
2025-04-21 19:20,2025-04-21 19:25,2025-04-21 19:45,SELL,3402.56,3409.54,3381.62,SL,-7.18,"Swept 3406.83 (age 3), disp 6.23/4.00ATR, confirm: RSIx70"
2025-04-23 08:40,2025-04-23 08:55,2025-04-23 09:40,BUY,3378.54,3358.58,3438.42,SL,-20.16,"Swept 3369.79 (age 44), disp 12.43/8.75ATR, confirm: FVG"
2025-04-29 20:45,2025-04-29 20:50,2025-04-29 23:35,SELL,3307.13,3322.69,3260.44,SL,-15.76,"Swept 3312.39 (age 14), disp 10.69/5.53ATR, confirm: FVG"
2025-05-20 08:00,2025-05-20 08:05,2025-05-20 09:05,BUY,3226.07,3218.82,3247.84,SL,-7.45,"Swept 3220.95 (age 20), disp 5.68/3.21ATR, confirm: FVG"
2025-05-22 18:55,2025-05-22 19:05,2025-05-22 20:50,BUY,3310.59,3299.45,3344.04,SL,-11.34,"Swept 3301.58 (age 21), disp 7.42/5.01ATR, confirm: FVG"
2025-05-28 07:55,2025-05-28 08:00,2025-05-28 08:10,SELL,3310.13,3315.25,3294.77,TRAIL,4.32,"Swept 3312.56 (age 7), disp 2.69/1.85ATR, confirm: FVG"
2025-05-28 12:15,2025-05-28 13:00,2025-05-28 13:10,BUY,3304.86,3298.81,3323.01,SL,-6.25,"Swept 3300.37 (age 38), disp 3.75/2.42ATR, confirm: FVG"
2025-05-30 07:00,2025-05-30 07:05,2025-05-30 07:15,BUY,3317.13,3313.46,3328.14,SL,-3.87,"Swept 3315.30 (age 18), disp 2.49/1.71ATR, confirm: FVG"
2025-06-02 07:35,2025-06-02 07:45,2025-06-02 11:30,SELL,3308.7,3315.0,3289.82,SL,-6.5,"Swept 3313.25 (age 11), disp 4.14/2.44ATR, confirm: FVG"
2025-06-03 12:45,2025-06-03 13:05,2025-06-03 13:40,BUY,3363.32,3357.86,3379.71,SL,-5.66,"Swept 3360.60 (age 21), disp 4.07/2.69ATR, confirm: FVG"
2025-06-10 21:05,2025-06-10 21:10,2025-06-10 22:30,SELL,3337.82,3345.19,3315.73,TRAIL,9.3,"Swept 3342.57 (age 30), disp 6.17/3.74ATR, confirm: FVG"
2025-06-11 16:05,2025-06-11 16:10,2025-06-11 18:05,SELL,3338.59,3346.1,3316.05,TRAIL,8.31,"Swept 3341.29 (age 18), disp 4.92/2.45ATR, confirm: FVG"
2025-06-13 13:45,2025-06-13 13:50,2025-06-13 19:30,SELL,3414.55,3430.09,3367.95,SL,-15.74,"Swept 3427.69 (age 8), disp 10.23/4.09ATR, confirm: FVG"
2025-06-18 08:40,2025-06-18 08:50,2025-06-18 09:40,SELL,3382.3,3388.55,3363.54,TRAIL,5.65,"Swept 3386.81 (age 42), disp 3.96/2.55ATR, confirm: FVG"
2025-06-25 14:25,2025-06-25 14:50,2025-06-25 16:05,BUY,3331.89,3325.34,3351.56,SL,-6.75,"Swept 3329.12 (age 9), disp 4.03/2.24ATR, confirm: FVG"
2025-07-02 14:45,2025-07-02 15:00,2025-07-02 18:15,BUY,3333.76,3326.4,3355.84,TRAIL,9.26,"Swept 3329.89 (age 10), disp 6.32/2.85ATR, confirm: FVG"
2025-07-02 19:10,2025-07-02 19:15,2025-07-02 19:15,SELL,3339.1,3344.25,3323.66,SL,-5.35,"Swept 3341.73 (age 30), disp 3.18/2.10ATR, confirm: FVG"
2025-07-03 08:35,2025-07-03 08:40,2025-07-03 12:30,BUY,3346.38,3341.18,3361.99,TRAIL,4.45,"Swept 3343.57 (age 9), disp 3.43/2.32ATR, confirm: FVG"
2025-07-03 19:35,2025-07-03 20:00,2025-07-07 13:05,SELL,3328.87,3351.17,3261.98,TRAIL,17.43,"Swept 3347.40 (age 31), disp 8.21/4.77ATR, confirm: FVG"
2025-07-09 01:00,2025-07-09 02:25,2025-07-09 10:40,BUY,3302.21,3294.54,3325.24,SL,-7.87,"Swept 3296.55 (age 8), disp 4.40/2.83ATR, confirm: FVG"
2025-07-09 09:45,2025-07-09 09:50,2025-07-09 10:50,SELL,3301.53,3306.45,3286.79,TRAIL,8.4,"Swept 3303.93 (age 28), disp 3.45/2.26ATR, confirm: FVG"
2025-07-11 19:15,2025-07-11 19:20,2025-07-11 19:45,SELL,3345.36,3349.9,3331.75,SL,-4.74,"Swept 3348.14 (age 5), disp 4.06/2.17ATR, confirm: RSIx70"
2025-07-15 16:15,2025-07-15 16:30,2025-07-15 20:20,SELL,3360.88,3367.1,3342.2,TRAIL,7.52,"Swept 3365.27 (age 5), disp 4.32/1.91ATR, confirm: FVG"
2025-07-18 13:30,2025-07-18 13:40,2025-07-18 14:45,SELL,3336.8,3341.37,3323.11,SL,-4.77,"Swept 3339.45 (age 57), disp 2.47/1.51ATR, confirm: FVG"
2025-07-21 07:50,2025-07-21 07:55,2025-07-21 08:50,BUY,3348.6,3345.36,3358.33,TRAIL,3.84,"Swept 3347.66 (age 1), disp 1.69/1.16ATR, confirm: FVG"
2025-07-22 07:35,2025-07-22 07:45,2025-07-22 10:10,SELL,3397.1,3404.21,3375.75,TRAIL,9.17,"Swept 3401.43 (age 1), disp 4.85/1.46ATR, confirm: FVG"
2025-07-28 07:00,2025-07-28 07:30,2025-07-28 13:00,BUY,3331.8,3323.29,3357.32,TRAIL,7.44,"Swept 3328.89 (age 10), disp 5.15/3.17ATR, confirm: FVG"
2025-07-29 11:35,2025-07-29 11:40,2025-07-29 12:55,SELL,3312.6,3316.75,3300.14,SL,-4.35,"Swept 3314.54 (age 45), disp 2.42/1.64ATR, confirm: FVG"
2025-07-30 13:15,2025-07-30 13:25,2025-07-30 13:55,BUY,3328.3,3324.64,3339.26,SL,-3.86,"Swept 3326.30 (age 12), disp 2.06/1.45ATR, confirm: FVG"
2025-07-30 19:20,2025-07-30 19:25,2025-07-30 19:45,BUY,3329.1,3325.09,3341.11,SL,-4.21,"Swept 3326.83 (age 6), disp 2.52/1.80ATR, confirm: FVG"
2025-08-07 19:10,2025-08-07 19:35,2025-08-07 20:35,BUY,3377.98,3371.24,3398.21,TRAIL,6.57,"Swept 3374.42 (age 7), disp 5.43/2.75ATR, confirm: FVG"
2025-08-08 15:00,2025-08-08 15:10,2025-08-08 16:20,BUY,3396.25,3390.55,3413.35,TRAIL,3.26,"Swept 3392.50 (age 23), disp 4.27/2.74ATR, confirm: FVG"
2025-08-14 18:40,2025-08-14 19:00,2025-08-14 20:35,SELL,3355.49,3360.1,3341.67,TRAIL,4.93,"Swept 3358.17 (age 9), disp 3.12/1.99ATR, confirm: FVG"
2025-08-19 08:10,2025-08-19 08:45,2025-08-19 11:35,BUY,3334.06,3327.56,3353.55,TRAIL,4.76,"Swept 3331.40 (age 7), disp 2.94/1.86ATR, confirm: FVG"
2025-08-21 18:35,2025-08-21 20:00,2025-08-21 20:05,SELL,3335.39,3341.01,3318.55,SL,-5.82,"Swept 3339.08 (age 39), disp 3.42/1.58ATR, confirm: FVG"
2025-08-22 23:40,2025-08-23 00:10,2025-08-25 07:50,SELL,3373.85,3380.08,3355.15,TRAIL,3.69,"Swept 3377.80 (age 6), disp 4.59/3.01ATR, confirm: RSIx75"
2025-08-26 15:15,2025-08-26 15:20,2025-08-26 15:40,SELL,3370.32,3375.79,3353.91,SL,-5.67,"Swept 3373.95 (age 43), disp 3.62/2.29ATR, confirm: FVG"
2025-08-27 20:20,2025-08-27 21:30,2025-08-27 23:25,BUY,3379.2,3375.08,3391.55,TRAIL,7.84,"Swept 3376.74 (age 25), disp 2.49/1.67ATR, confirm: FVG"
2025-08-27 21:30,2025-08-27 21:35,2025-08-27 22:55,SELL,3380.24,3385.61,3364.13,SL,-5.57,"Swept 3382.79 (age 8), disp 3.37/2.32ATR, confirm: FVG"
