weight,pass_floor_streak,avg_day,min_day,worst_day
92.141,True,628.6538,556.3663,-999.90831
92.142,False,628.6542,556.3665,-999.91318
92.143,False,628.6545,556.3668,-999.91922
92.144,False,628.6548,556.3671,-999.92526
92.145,False,628.6552,556.3673,-999.9313
92.146,False,628.6555,556.3676,-999.93734
92.147,False,628.6558,556.3679,-999.94338
92.148,False,628.6562,556.3682,-999.94942
92.149,False,628.6565,556.3684,-999.95546
92.15,False,628.6568,556.3687,-999.9615
92.151,False,628.6572,556.369,-999.96754
92.152,False,628.6575,556.3692,-999.97358
92.153,False,628.6578,556.3695,-999.97962
92.154,False,628.6582,556.3698,-999.98566
92.155,False,628.6585,556.37,-999.9917
92.156,False,628.6588,556.3703,-999.99774
92.157,False,628.6592,556.3706,-1000.00378
92.158,False,628.6595,556.3708,-1000.00982
92.159,False,628.6598,556.3711,-1000.01586
92.16,False,628.6602,556.3714,-1000.0219
92.161,False,628.6605,556.3717,-1000.02794
92.162,False,628.6608,556.3719,-1000.03398
92.163,False,628.6612,556.3722,-1000.04002
92.164,False,628.6615,556.3725,-1000.04606
92.165,False,628.6618,556.3727,-1000.0521
92.166,False,628.6622,556.373,-1000.05814
92.167,False,628.6625,556.3733,-1000.06418
92.168,False,628.6628,556.3735,-1000.07022
92.169,False,628.6632,556.3738,-1000.07626
92.17,False,628.6635,556.3741,-1000.0823
92.171,False,628.6638,556.3743,-1000.08834
92.172,False,628.6641,556.3746,-1000.09438
92.173,False,628.6645,556.3749,-1000.10042
92.174,False,628.6648,556.3752,-1000.10646
92.175,False,628.6651,556.3754,-1000.1125
92.176,False,628.6655,556.3757,-1000.11854
92.177,False,628.6658,556.376,-1000.12458
92.178,False,628.6661,556.3762,-1000.13062
92.179,False,628.6665,556.3765,-1000.13666
92.18,False,628.6668,556.3768,-1000.1427
92.181,False,628.6671,556.377,-1000.14874
92.182,False,628.6675,556.3773,-1000.15478
92.183,False,628.6678,556.3776,-1000.16082
92.184,False,628.6681,556.3778,-1000.16686
92.185,False,628.6685,556.3781,-1000.1729
92.186,False,628.6688,556.3784,-1000.17894
92.187,False,628.6691,556.3786,-1000.18498
92.188,False,628.6695,556.3789,-1000.19102
92.189,False,628.6698,556.3792,-1000.19706
92.19,False,628.6701,556.3795,-1000.2031
92.191,False,628.6705,556.3797,-1000.20914
92.192,False,628.6708,556.38,-1000.21518
92.193,False,628.6711,556.3803,-1000.22122
92.194,False,628.6715,556.3805,-1000.22726
92.195,False,628.6718,556.3808,-1000.2333
92.196,False,628.6721,556.3811,-1000.23934
92.197,False,628.6725,556.3813,-1000.24538
92.198,False,628.6728,556.3816,-1000.25142
92.199,False,628.6731,556.3819,-1000.25746
92.2,False,628.6735,556.3821,-1000.2635
92.201,False,628.6738,556.3824,-1000.26954
92.202,False,628.6741,556.3827,-1000.27558
92.203,False,628.6745,556.383,-1000.28162
92.204,False,628.6748,556.3832,-1000.28766
92.205,False,628.6751,556.3835,-1000.2937
92.206,False,628.6755,556.3838,-1000.29974
92.207,False,628.6758,556.384,-1000.30578
92.208,False,628.6761,556.3843,-1000.31182
92.209,False,628.6764,556.3846,-1000.31786
92.21,False,628.6768,556.3848,-1000.3239
92.211,False,628.6771,556.3851,-1000.32994
