entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason,tf
2026-08-12 16:30:00,2026-08-13 00:30:00,BUY,4413.17,,,REV,-6.75,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a,M30
2026-08-13 00:30:00,2026-08-13 02:00:00,SELL,4406.62,,,REV,-6.6,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a,M30
2026-08-13 02:00:00,2026-08-13 12:30:00,BUY,4413.02,,,REV,-6.68,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a,M30
2026-08-13 12:30:00,2026-08-13 18:30:00,SELL,4406.54,,,REV,18.25,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a,M30
2026-08-13 18:30:00,2026-08-13 20:00:00,BUY,4388.09,,,REV,13.8,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a,M30
2026-08-13 20:00:00,2026-08-14 20:00:00,SELL,4402.09,,,REV,28.17,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a,M30
