entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-14 23:07:00,2026-07-15 00:01:00,SELL,4061.55,,,REV,-9.2,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 00:01:00,2026-07-15 00:07:00,BUY,4062.27,,,REV,-44.5,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 00:07:00,2026-07-15 00:25:00,SELL,4058.02,,,REV,-30.4,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 00:25:00,2026-07-15 00:43:00,BUY,4060.86,,,REV,-9.8,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 00:43:00,2026-07-15 00:52:00,SELL,4060.08,,,REV,-32.4,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 00:52:00,2026-07-15 01:04:00,BUY,4063.12,,,REV,-21.5,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 01:04:00,2026-07-15 01:16:00,SELL,4061.17,,,REV,-10.5,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 01:16:00,2026-07-15 01:22:00,BUY,4062.02,,,REV,-19.1,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 01:22:00,2026-07-15 02:01:00,SELL,4060.31,,,REV,56.7,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:01:00,2026-07-15 02:07:00,BUY,4054.44,,,REV,-11.4,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:07:00,2026-07-15 02:13:00,SELL,4053.5,,,REV,-32.4,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:13:00,2026-07-15 02:25:00,BUY,4056.54,,,REV,-41.5,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:25:00,2026-07-15 02:46:00,SELL,4052.59,,,REV,-14.3,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:46:00,2026-07-15 02:52:00,BUY,4053.82,,,REV,-21.3,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:52:00,2026-07-15 02:55:00,SELL,4051.89,,,REV,-37.9,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 02:55:00,2026-07-15 03:16:00,BUY,4055.48,,,REV,-11.6,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 03:16:00,2026-07-15 03:19:00,SELL,4054.52,,,REV,7.2,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 03:19:00,2026-07-15 03:22:00,BUY,4053.6,,,REV,-7.0,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 03:22:00,2026-07-15 03:28:00,SELL,4053.1,,,REV,-1.8,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 03:28:00,2026-07-15 03:31:00,BUY,4053.08,,,REV,-0.7,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 03:31:00,2026-07-15 03:55:00,SELL,4053.21,,,REV,8.3,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 03:55:00,2026-07-15 05:10:00,BUY,4052.18,,,REV,-5.9,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 05:10:00,2026-07-15 05:31:00,SELL,4051.79,,,REV,-2.2,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 05:31:00,2026-07-15 05:40:00,BUY,4051.81,,,REV,-11.6,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 05:40:00,2026-07-15 06:25:00,SELL,4050.85,,,REV,9.3,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 06:25:00,2026-07-15 07:16:00,BUY,4049.72,,,REV,29.8,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 07:16:00,2026-07-15 07:22:00,SELL,4052.9,,,REV,-2.7,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 07:22:00,2026-07-15 07:43:00,BUY,4052.97,,,REV,8.3,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 07:43:00,2026-07-15 07:46:00,SELL,4054.0,,,REV,-20.6,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 07:46:00,2026-07-15 08:07:00,BUY,4055.86,,,REV,37.1,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 08:07:00,2026-07-15 08:10:00,SELL,4059.77,,,REV,31.2,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
