entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-14 23:30:00,2026-07-15 00:30:00,SELL,4057.79,,,REV,-70.4,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 00:30:00,2026-07-15 01:30:00,BUY,4064.63,,,REV,-103.6,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 01:30:00,2026-07-15 07:15:00,SELL,4054.47,,,REV,-19.1,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 07:15:00,2026-07-15 08:30:00,BUY,4056.18,,,REV,-53.3,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 08:30:00,2026-07-15 12:00:00,SELL,4051.05,,,REV,157.1,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 12:00:00,2026-07-15 12:00:00,BUY,4035.14,,,REV,-71.7,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 12:00:00,2026-07-15 12:30:00,SELL,4028.17,,,REV,-81.2,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 12:30:00,2026-07-15 13:15:00,BUY,4036.09,,,REV,-141.6,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 13:15:00,2026-07-15 17:00:00,SELL,4022.13,,,REV,-123.6,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 17:00:00,2026-07-15 21:45:00,BUY,4034.29,,,REV,197.1,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-15 21:45:00,2026-07-16 00:30:00,SELL,4054.2,,,REV,31.3,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 00:30:00,2026-07-16 06:15:00,BUY,4050.87,,,REV,72.0,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 06:15:00,2026-07-16 07:30:00,SELL,4058.27,,,REV,-28.4,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 07:30:00,2026-07-16 07:30:00,BUY,4060.91,,,REV,-62.1,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 07:30:00,2026-07-16 15:30:00,SELL,4054.9,,,REV,205.3,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 15:30:00,2026-07-16 17:00:00,BUY,4034.17,,,REV,-38.8,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 17:00:00,2026-07-16 18:45:00,SELL,4030.49,,,REV,-74.4,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 18:45:00,2026-07-16 19:15:00,BUY,4037.73,,,REV,-165.8,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 19:15:00,2026-07-16 22:15:00,SELL,4021.35,,,REV,144.6,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 22:15:00,2026-07-16 23:15:00,BUY,4006.69,,,REV,-175.4,S426 BUY Pivot Reversal Stop,pivot breakout ATR=n/a
2026-07-16 23:15:00,2026-07-17 06:00:00,SELL,3989.35,,,REV,89.3,S426 SELL Pivot Reversal Stop,pivot breakout ATR=n/a
